order_id,order_line_id,sku,qty,unit_price,gross_sales,promo_id,discount_amt,net_sales
O0000177,O0000177-1,SKU00104,1,73.97,73.97,,0.0,73.97
O0000177,O0000177-2,SKU00285,1,40.54,40.54,,0.0,40.54
O0000178,O0000178-1,SKU00083,1,54.82,54.82,,0.0,54.82
O0000179,O0000179-1,SKU00060,1,76.86,76.86,,0.0,76.86
O0000179,O0000179-2,SKU00372,1,19.15,19.15,,0.0,19.15
O0000180,O0000180-1,SKU00082,1,35.63,35.63,,0.0,35.63
O0000181,O0000181-1,SKU00326,2,34.94,69.88,,0.0,69.88
O0000182,O0000182-1,SKU00108,1,19.31,19.31,,0.0,19.31
O0000182,O0000182-2,SKU00036,1,42.54,42.54,,0.0,42.54
O0000183,O0000183-1,SKU00238,1,69.04,69.04,,0.0,69.04
O0000184,O0000184-1,SKU00127,1,44.81,44.81,,0.0,44.81
O0000185,O0000185-1,SKU00318,1,30.41,30.41,,0.0,30.41
O0000186,O0000186-1,SKU00333,1,45.51,45.51,,0.0,45.51
O0000187,O0000187-1,SKU00218,1,16.49,16.49,,0.0,16.49
O0000187,O0000187-2,SKU00349,1,18.05,18.05,,0.0,18.05
O0000188,O0000188-1,SKU00354,1,27.28,27.28,,0.0,27.28
O0000189,O0000189-1,SKU00290,2,42.67,85.34,,0.0,85.34
O0000190,O0000190-1,SKU00033,1,24.44,24.44,,0.0,24.44
O0000191,O0000191-1,SKU00192,1,37.74,37.74,,0.0,37.74
O0000192,O0000192-1,SKU00121,1,58.38,58.38,,0.0,58.38
O0000193,O0000193-1,SKU00166,1,65.47,65.47,,0.0,65.47
O0000193,O0000193-2,SKU00387,1,38.08,38.08,,0.0,38.08
O0000193,O0000193-3,SKU00351,1,52.83,52.83,,0.0,52.83
O0000194,O0000194-1,SKU00208,1,15.73,15.73,,0.0,15.73
O0000195,O0000195-1,SKU00352,2,37.11,74.22,,0.0,74.22
O0000196,O0000196-1,SKU00376,1,37.84,37.84,,0.0,37.84
O0000196,O0000196-2,SKU00020,2,42.57,85.14,,0.0,85.14
O0000196,O0000196-3,SKU00012,1,9.88,9.88,,0.0,9.88
O0000197,O0000197-1,SKU00141,1,78.13,78.13,,0.0,78.13
O0000197,O0000197-2,SKU00123,2,28.95,57.9,,0.0,57.9
O0000198,O0000198-1,SKU00396,2,15.54,31.08,,0.0,31.08
O0000198,O0000198-2,SKU00121,1,58.38,58.38,,0.0,58.38
O0000198,O0000198-3,SKU00110,1,38.93,38.93,,0.0,38.93
O0000199,O0000199-1,SKU00090,1,36.81,36.81,,0.0,36.81
O0000199,O0000199-2,SKU00094,1,56.4,56.4,,0.0,56.4
O0000200,O0000200-1,SKU00318,1,30.41,30.41,,0.0,30.41
O0000200,O0000200-2,SKU00312,1,39.88,39.88,,0.0,39.88
O0000200,O0000200-3,SKU00045,1,35.31,35.31,,0.0,35.31
O0000201,O0000201-1,SKU00326,2,34.94,69.88,,0.0,69.88
O0000201,O0000201-2,SKU00105,2,52.33,104.66,,0.0,104.66
O0000201,O0000201-3,SKU00374,1,34.49,34.49,,0.0,34.49
O0000202,O0000202-1,SKU00319,1,45.64,45.64,,0.0,45.64
O0000202,O0000202-2,SKU00197,2,32.23,64.46,,0.0,64.46
O0000203,O0000203-1,SKU00347,1,61.23,61.23,,0.0,61.23
O0000203,O0000203-2,SKU00029,3,36.29,108.87,,0.0,108.87
O0000204,O0000204-1,SKU00046,1,23.8,23.8,,0.0,23.8
O0000204,O0000204-2,SKU00150,2,41.46,82.92,,0.0,82.92
O0000204,O0000204-3,SKU00357,1,23.0,23.0,,0.0,23.0
O0000205,O0000205-1,SKU00382,1,19.75,19.75,,0.0,19.75
O0000205,O0000205-2,SKU00161,1,12.51,12.51,,0.0,12.51
O0000205,O0000205-3,SKU00141,1,78.13,78.13,,0.0,78.13
O0000206,O0000206-1,SKU00161,1,12.51,12.51,,0.0,12.51
O0000206,O0000206-2,SKU00148,1,39.39,39.39,,0.0,39.39
O0000207,O0000207-1,SKU00169,1,38.7,38.7,,0.0,38.7
O0000207,O0000207-2,SKU00154,1,62.36,62.36,,0.0,62.36
O0000208,O0000208-1,SKU00331,1,21.15,21.15,,0.0,21.15
O0000209,O0000209-1,SKU00167,3,22.6,67.8,,0.0,67.8
O0000209,O0000209-2,SKU00369,1,42.23,42.23,,0.0,42.23
O0000209,O0000209-3,SKU00351,1,52.83,52.83,,0.0,52.83
O0000210,O0000210-1,SKU00333,1,45.51,45.51,,0.0,45.51
O0000211,O0000211-1,SKU00369,1,42.23,42.23,,0.0,42.23
O0000212,O0000212-1,SKU00273,1,56.47,56.47,,0.0,56.47
O0000212,O0000212-2,SKU00317,1,32.85,32.85,,0.0,32.85
O0000213,O0000213-1,SKU00341,2,47.08,94.16,,0.0,94.16
O0000213,O0000213-2,SKU00050,1,25.95,25.95,,0.0,25.95
O0000214,O0000214-1,SKU00073,1,61.83,61.83,,0.0,61.83
O0000215,O0000215-1,SKU00238,1,69.04,69.04,,0.0,69.04
O0000215,O0000215-2,SKU00346,1,102.61,102.61,,0.0,102.61
O0000216,O0000216-1,SKU00154,1,62.36,62.36,,0.0,62.36
O0000216,O0000216-2,SKU00139,1,52.17,52.17,,0.0,52.17
O0000216,O0000216-3,SKU00297,1,39.78,39.78,,0.0,39.78
O0000217,O0000217-1,SKU00324,1,70.29,70.29,,0.0,70.29
O0000217,O0000217-2,SKU00190,1,45.12,45.12,,0.0,45.12
O0000218,O0000218-1,SKU00143,1,18.48,18.48,,0.0,18.48
O0000218,O0000218-2,SKU00251,1,23.58,23.58,,0.0,23.58
O0000219,O0000219-1,SKU00101,1,33.02,33.02,,0.0,33.02
O0000220,O0000220-1,SKU00156,1,25.39,25.39,,0.0,25.39
O0000221,O0000221-1,SKU00060,1,76.86,76.86,,0.0,76.86
O0000221,O0000221-2,SKU00274,2,14.47,28.94,,0.0,28.94
O0000222,O0000222-1,SKU00351,1,52.83,52.83,,0.0,52.83
O0000222,O0000222-2,SKU00057,1,34.63,34.63,,0.0,34.63
O0000223,O0000223-1,SKU00177,1,41.83,41.83,,0.0,41.83
O0000224,O0000224-1,SKU00055,1,66.78,66.78,,0.0,66.78
O0000224,O0000224-2,SKU00344,1,9.99,9.99,,0.0,9.99
O0000224,O0000224-3,SKU00355,1,41.61,41.61,,0.0,41.61
O0000225,O0000225-1,SKU00381,1,81.55,81.55,,0.0,81.55
O0000225,O0000225-2,SKU00303,1,66.84,66.84,,0.0,66.84
O0000226,O0000226-1,SKU00367,1,50.59,50.59,,0.0,50.59
O0000226,O0000226-2,SKU00204,1,59.25,59.25,,0.0,59.25
O0000226,O0000226-3,SKU00281,1,52.93,52.93,,0.0,52.93
O0000226,O0000226-4,SKU00036,2,42.54,85.08,,0.0,85.08
O0000227,O0000227-1,SKU00141,1,78.13,78.13,,0.0,78.13
O0000227,O0000227-2,SKU00136,1,52.74,52.74,,0.0,52.74
O0000227,O0000227-3,SKU00193,1,64.21,64.21,,0.0,64.21
O0000227,O0000227-4,SKU00285,2,40.54,81.08,,0.0,81.08
O0000228,O0000228-1,SKU00149,1,26.89,26.89,,0.0,26.89
O0000229,O0000229-1,SKU00151,1,20.05,20.05,,0.0,20.05
O0000229,O0000229-2,SKU00061,1,23.77,23.77,,0.0,23.77
O0000230,O0000230-1,SKU00248,1,48.06,48.06,,0.0,48.06
O0000230,O0000230-2,SKU00260,1,38.96,38.96,,0.0,38.96
O0000230,O0000230-3,SKU00060,1,76.86,76.86,,0.0,76.86
O0000231,O0000231-1,SKU00203,3,71.32,213.96,,0.0,213.96
O0000232,O0000232-1,SKU00253,2,51.01,102.02,,0.0,102.02
O0000232,O0000232-2,SKU00323,2,39.02,78.04,,0.0,78.04
O0000233,O0000233-1,SKU00119,1,37.15,37.15,,0.0,37.15
O0000233,O0000233-2,SKU00085,2,51.96,103.92,,0.0,103.92
O0000234,O0000234-1,SKU00332,1,104.52,104.52,,0.0,104.52
O0000235,O0000235-1,SKU00168,1,26.49,26.49,,0.0,26.49
O0000235,O0000235-2,SKU00001,1,32.38,32.38,,0.0,32.38
O0000236,O0000236-1,SKU00107,1,64.03,64.03,,0.0,64.03
O0000237,O0000237-1,SKU00211,1,88.68,88.68,,0.0,88.68
O0000237,O0000237-2,SKU00237,1,54.4,54.4,,0.0,54.4
O0000238,O0000238-1,SKU00100,3,17.02,51.06,,0.0,51.06
O0000239,O0000239-1,SKU00205,1,35.8,35.8,,0.0,35.8
O0000239,O0000239-2,SKU00220,2,42.7,85.4,,0.0,85.4
O0000240,O0000240-1,SKU00141,2,78.13,156.26,,0.0,156.26
O0000241,O0000241-1,SKU00060,1,76.86,76.86,,0.0,76.86
O0000241,O0000241-2,SKU00364,1,45.23,45.23,,0.0,45.23
O0000241,O0000241-3,SKU00270,1,46.55,46.55,,0.0,46.55
O0000241,O0000241-4,SKU00342,3,38.94,116.82,,0.0,116.82
O0000242,O0000242-1,SKU00086,2,72.82,145.64,,0.0,145.64
O0000243,O0000243-1,SKU00388,1,37.93,37.93,,0.0,37.93
O0000243,O0000243-2,SKU00261,1,86.51,86.51,,0.0,86.51
O0000244,O0000244-1,SKU00043,2,50.54,101.08,,0.0,101.08
O0000245,O0000245-1,SKU00138,1,17.97,17.97,,0.0,17.97
O0000245,O0000245-2,SKU00227,1,105.48,105.48,,0.0,105.48
O0000245,O0000245-3,SKU00221,1,31.0,31.0,,0.0,31.0
O0000246,O0000246-1,SKU00349,1,18.05,18.05,,0.0,18.05
O0000246,O0000246-2,SKU00208,1,15.73,15.73,,0.0,15.73
O0000247,O0000247-1,SKU00315,1,65.19,65.19,,0.0,65.19
O0000248,O0000248-1,SKU00203,1,71.32,71.32,,0.0,71.32
O0000248,O0000248-2,SKU00126,1,40.15,40.15,,0.0,40.15
O0000249,O0000249-1,SKU00035,1,57.12,57.12,,0.0,57.12
O0000249,O0000249-2,SKU00224,1,53.56,53.56,,0.0,53.56
O0000249,O0000249-3,SKU00382,1,19.75,19.75,,0.0,19.75
O0000249,O0000249-4,SKU00171,1,60.15,60.15,,0.0,60.15
O0000250,O0000250-1,SKU00379,1,36.36,36.36,,0.0,36.36
O0000251,O0000251-1,SKU00274,1,14.47,14.47,,0.0,14.47
O0000252,O0000252-1,SKU00010,1,32.93,32.93,,0.0,32.93
O0000252,O0000252-2,SKU00389,1,51.94,51.94,,0.0,51.94
O0000252,O0000252-3,SKU00238,2,69.04,138.08,,0.0,138.08
O0000253,O0000253-1,SKU00194,1,40.96,40.96,,0.0,40.96
O0000253,O0000253-2,SKU00340,3,30.34,91.02,,0.0,91.02
O0000254,O0000254-1,SKU00291,1,33.52,33.52,,0.0,33.52
O0000254,O0000254-2,SKU00237,1,54.4,54.4,,0.0,54.4
O0000255,O0000255-1,SKU00388,1,37.93,37.93,,0.0,37.93
O0000256,O0000256-1,SKU00085,1,51.96,51.96,,0.0,51.96
O0000256,O0000256-2,SKU00367,1,50.59,50.59,,0.0,50.59
O0000256,O0000256-3,SKU00368,1,19.96,19.96,,0.0,19.96
O0000257,O0000257-1,SKU00137,2,60.17,120.34,,0.0,120.34
O0000257,O0000257-2,SKU00084,2,33.92,67.84,,0.0,67.84
O0000257,O0000257-3,SKU00330,1,61.47,61.47,,0.0,61.47
O0000257,O0000257-4,SKU00368,1,19.96,19.96,,0.0,19.96
O0000258,O0000258-1,SKU00312,1,39.88,39.88,,0.0,39.88
O0000258,O0000258-2,SKU00204,1,59.25,59.25,,0.0,59.25
O0000258,O0000258-3,SKU00287,2,61.4,122.8,,0.0,122.8
O0000259,O0000259-1,SKU00358,1,36.52,36.52,,0.0,36.52
O0000259,O0000259-2,SKU00294,1,47.23,47.23,,0.0,47.23
O0000259,O0000259-3,SKU00051,1,57.83,57.83,,0.0,57.83
O0000260,O0000260-1,SKU00041,1,31.32,31.32,,0.0,31.32
O0000261,O0000261-1,SKU00020,1,42.57,42.57,,0.0,42.57
O0000262,O0000262-1,SKU00002,1,57.3,57.3,,0.0,57.3
O0000262,O0000262-2,SKU00180,2,37.89,75.78,,0.0,75.78
O0000263,O0000263-1,SKU00258,1,50.85,50.85,,0.0,50.85
O0000263,O0000263-2,SKU00261,3,86.51,259.53,,0.0,259.53
O0000264,O0000264-1,SKU00042,1,72.45,72.45,,0.0,72.45
O0000264,O0000264-2,SKU00063,3,26.13,78.39,,0.0,78.39
O0000265,O0000265-1,SKU00115,1,25.28,25.28,,0.0,25.28
O0000266,O0000266-1,SKU00148,1,39.39,39.39,,0.0,39.39
O0000266,O0000266-2,SKU00197,1,32.23,32.23,,0.0,32.23
O0000266,O0000266-3,SKU00326,1,34.94,34.94,,0.0,34.94
O0000267,O0000267-1,SKU00222,1,30.96,30.96,,0.0,30.96
O0000268,O0000268-1,SKU00304,1,28.55,28.55,,0.0,28.55
O0000268,O0000268-2,SKU00152,1,57.95,57.95,,0.0,57.95
O0000268,O0000268-3,SKU00130,1,66.52,66.52,,0.0,66.52
O0000269,O0000269-1,SKU00179,1,14.26,14.26,,0.0,14.26
O0000270,O0000270-1,SKU00340,1,30.34,30.34,,0.0,30.34
O0000270,O0000270-2,SKU00097,2,30.01,60.02,,0.0,60.02
O0000270,O0000270-3,SKU00002,3,57.3,171.9,,0.0,171.9
O0000271,O0000271-1,SKU00190,1,45.12,45.12,,0.0,45.12
O0000271,O0000271-2,SKU00346,1,102.61,102.61,,0.0,102.61
O0000272,O0000272-1,SKU00202,1,80.2,80.2,,0.0,80.2
O0000272,O0000272-2,SKU00197,1,32.23,32.23,,0.0,32.23
O0000273,O0000273-1,SKU00270,1,46.55,46.55,,0.0,46.55
O0000274,O0000274-1,SKU00166,1,65.47,65.47,,0.0,65.47
O0000274,O0000274-2,SKU00150,1,41.46,41.46,,0.0,41.46
O0000274,O0000274-3,SKU00345,1,60.26,60.26,,0.0,60.26
O0000274,O0000274-4,SKU00357,1,23.0,23.0,,0.0,23.0
O0000275,O0000275-1,SKU00242,1,41.5,41.5,,0.0,41.5
O0000276,O0000276-1,SKU00200,1,61.25,61.25,,0.0,61.25
O0000276,O0000276-2,SKU00008,1,26.23,26.23,,0.0,26.23
O0000277,O0000277-1,SKU00243,1,34.82,34.82,,0.0,34.82
O0000277,O0000277-2,SKU00283,1,85.39,85.39,,0.0,85.39
O0000278,O0000278-1,SKU00219,2,65.58,131.16,,0.0,131.16
O0000278,O0000278-2,SKU00398,1,85.14,85.14,,0.0,85.14
O0000279,O0000279-1,SKU00028,1,35.88,35.88,,0.0,35.88
O0000279,O0000279-2,SKU00242,1,41.5,41.5,,0.0,41.5
O0000279,O0000279-3,SKU00342,1,38.94,38.94,,0.0,38.94
O0000279,O0000279-4,SKU00174,1,57.96,57.96,,0.0,57.96
O0000280,O0000280-1,SKU00176,2,24.92,49.84,,0.0,49.84
O0000280,O0000280-2,SKU00071,1,50.63,50.63,,0.0,50.63
O0000281,O0000281-1,SKU00237,1,54.4,54.4,,0.0,54.4
O0000282,O0000282-1,SKU00283,2,85.39,170.78,,0.0,170.78
O0000282,O0000282-2,SKU00372,1,19.15,19.15,,0.0,19.15
O0000282,O0000282-3,SKU00188,3,58.74,176.22,,0.0,176.22
O0000282,O0000282-4,SKU00181,1,47.26,47.26,,0.0,47.26
O0000283,O0000283-1,SKU00352,1,37.11,37.11,,0.0,37.11
O0000284,O0000284-1,SKU00159,1,47.62,47.62,,0.0,47.62
O0000285,O0000285-1,SKU00322,1,22.71,22.71,,0.0,22.71
O0000285,O0000285-2,SKU00045,1,35.31,35.31,,0.0,35.31
O0000285,O0000285-3,SKU00325,1,27.6,27.6,,0.0,27.6
O0000285,O0000285-4,SKU00042,1,72.45,72.45,,0.0,72.45
O0000286,O0000286-1,SKU00114,2,29.46,58.92,,0.0,58.92
O0000287,O0000287-1,SKU00157,1,70.71,70.71,,0.0,70.71
O0000288,O0000288-1,SKU00143,3,18.48,55.44,,0.0,55.44
O0000289,O0000289-1,SKU00067,1,20.67,20.67,,0.0,20.67
O0000290,O0000290-1,SKU00100,1,17.02,17.02,,0.0,17.02
O0000290,O0000290-2,SKU00360,1,93.89,93.89,,0.0,93.89
O0000291,O0000291-1,SKU00229,1,74.74,74.74,,0.0,74.74
O0000292,O0000292-1,SKU00388,1,37.93,37.93,,0.0,37.93
O0000293,O0000293-1,SKU00117,1,30.62,30.62,,0.0,30.62
O0000294,O0000294-1,SKU00027,1,11.75,11.75,,0.0,11.75
O0000295,O0000295-1,SKU00235,1,46.43,46.43,,0.0,46.43
O0000295,O0000295-2,SKU00125,1,30.05,30.05,,0.0,30.05
O0000295,O0000295-3,SKU00367,1,50.59,50.59,,0.0,50.59
O0000296,O0000296-1,SKU00291,1,33.52,33.52,,0.0,33.52
O0000297,O0000297-1,SKU00227,1,105.48,105.48,,0.0,105.48
O0000297,O0000297-2,SKU00131,1,34.39,34.39,,0.0,34.39
O0000298,O0000298-1,SKU00192,1,37.74,37.74,,0.0,37.74
O0000298,O0000298-2,SKU00297,1,39.78,39.78,,0.0,39.78
O0000298,O0000298-3,SKU00130,1,66.52,66.52,,0.0,66.52
O0000299,O0000299-1,SKU00360,1,93.89,93.89,,0.0,93.89
O0000299,O0000299-2,SKU00148,1,39.39,39.39,,0.0,39.39
O0000299,O0000299-3,SKU00141,2,78.13,156.26,,0.0,156.26
O0000299,O0000299-4,SKU00069,1,19.77,19.77,,0.0,19.77
O0000300,O0000300-1,SKU00286,1,54.7,54.7,,0.0,54.7
O0000300,O0000300-2,SKU00158,2,19.54,39.08,,0.0,39.08
O0000300,O0000300-3,SKU00219,1,65.58,65.58,,0.0,65.58
O0000300,O0000300-4,SKU00205,2,35.8,71.6,,0.0,71.6
O0000301,O0000301-1,SKU00128,1,24.13,24.13,,0.0,24.13
O0000301,O0000301-2,SKU00114,1,29.46,29.46,,0.0,29.46
O0000302,O0000302-1,SKU00320,1,20.06,20.06,,0.0,20.06
O0000302,O0000302-2,SKU00292,1,51.63,51.63,,0.0,51.63
O0000303,O0000303-1,SKU00024,3,39.92,119.76,,0.0,119.76
O0000304,O0000304-1,SKU00362,1,26.77,26.77,,0.0,26.77
O0000304,O0000304-2,SKU00344,1,9.99,9.99,,0.0,9.99
O0000304,O0000304-3,SKU00292,1,51.63,51.63,,0.0,51.63
O0000305,O0000305-1,SKU00028,1,35.88,35.88,,0.0,35.88
O0000305,O0000305-2,SKU00203,1,71.32,71.32,,0.0,71.32
O0000306,O0000306-1,SKU00121,1,58.38,58.38,,0.0,58.38
O0000306,O0000306-2,SKU00066,1,52.48,52.48,,0.0,52.48
O0000307,O0000307-1,SKU00350,1,53.2,53.2,,0.0,53.2
O0000307,O0000307-2,SKU00164,2,38.71,77.42,,0.0,77.42
O0000308,O0000308-1,SKU00295,1,42.42,42.42,,0.0,42.42
O0000308,O0000308-2,SKU00400,1,33.96,33.96,,0.0,33.96
O0000308,O0000308-3,SKU00223,2,22.77,45.54,,0.0,45.54
O0000309,O0000309-1,SKU00079,1,43.31,43.31,,0.0,43.31
O0000309,O0000309-2,SKU00095,1,53.11,53.11,,0.0,53.11
O0000310,O0000310-1,SKU00178,1,55.23,55.23,,0.0,55.23
O0000311,O0000311-1,SKU00267,1,82.59,82.59,,0.0,82.59
O0000312,O0000312-1,SKU00177,2,41.83,83.66,,0.0,83.66
O0000313,O0000313-1,SKU00278,1,54.54,54.54,,0.0,54.54
O0000313,O0000313-2,SKU00031,2,49.75,99.5,,0.0,99.5
O0000314,O0000314-1,SKU00398,1,85.14,85.14,,0.0,85.14
O0000314,O0000314-2,SKU00386,1,42.93,42.93,,0.0,42.93
O0000315,O0000315-1,SKU00245,1,49.62,49.62,,0.0,49.62
O0000315,O0000315-2,SKU00321,2,13.85,27.7,,0.0,27.7
O0000316,O0000316-1,SKU00398,1,85.14,85.14,,0.0,85.14
O0000316,O0000316-2,SKU00361,1,44.18,44.18,,0.0,44.18
O0000316,O0000316-3,SKU00252,1,57.03,57.03,,0.0,57.03
O0000316,O0000316-4,SKU00230,2,49.13,98.26,,0.0,98.26
O0000317,O0000317-1,SKU00142,2,61.52,123.04,,0.0,123.04
O0000317,O0000317-2,SKU00056,1,38.71,38.71,,0.0,38.71
O0000318,O0000318-1,SKU00359,1,26.27,26.27,,0.0,26.27
O0000318,O0000318-2,SKU00151,1,20.05,20.05,,0.0,20.05
O0000319,O0000319-1,SKU00334,1,17.99,17.99,,0.0,17.99
O0000320,O0000320-1,SKU00047,3,79.17,237.51,,0.0,237.51
O0000321,O0000321-1,SKU00215,1,33.08,33.08,,0.0,33.08
O0000321,O0000321-2,SKU00195,1,41.24,41.24,,0.0,41.24
O0000321,O0000321-3,SKU00039,1,59.8,59.8,,0.0,59.8
O0000322,O0000322-1,SKU00123,1,28.95,28.95,,0.0,28.95
O0000322,O0000322-2,SKU00398,2,85.14,170.28,,0.0,170.28
O0000322,O0000322-3,SKU00217,1,31.07,31.07,,0.0,31.07
O0000322,O0000322-4,SKU00110,2,38.93,77.86,,0.0,77.86
O0000323,O0000323-1,SKU00012,2,9.88,19.76,,0.0,19.76
O0000323,O0000323-2,SKU00037,2,30.33,60.66,,0.0,60.66
O0000324,O0000324-1,SKU00169,1,38.7,38.7,,0.0,38.7
O0000324,O0000324-2,SKU00250,2,32.56,65.12,,0.0,65.12
O0000324,O0000324-3,SKU00295,1,42.42,42.42,,0.0,42.42
O0000325,O0000325-1,SKU00122,2,22.77,45.54,,0.0,45.54
O0000326,O0000326-1,SKU00381,2,81.55,163.1,,0.0,163.1
O0000326,O0000326-2,SKU00310,3,44.67,134.01,,0.0,134.01
O0000326,O0000326-3,SKU00083,1,54.82,54.82,,0.0,54.82
O0000327,O0000327-1,SKU00293,1,70.96,70.96,,0.0,70.96
O0000328,O0000328-1,SKU00123,3,28.95,86.85,,0.0,86.85
O0000328,O0000328-2,SKU00123,1,28.95,28.95,,0.0,28.95
O0000329,O0000329-1,SKU00149,2,26.89,53.78,,0.0,53.78
O0000329,O0000329-2,SKU00302,1,26.48,26.48,,0.0,26.48
O0000330,O0000330-1,SKU00126,1,40.15,40.15,,0.0,40.15
O0000330,O0000330-2,SKU00221,1,31.0,31.0,,0.0,31.0
O0000330,O0000330-3,SKU00312,1,39.88,39.88,,0.0,39.88
O0000331,O0000331-1,SKU00281,1,52.93,52.93,,0.0,52.93
O0000332,O0000332-1,SKU00198,1,39.26,39.26,,0.0,39.26
O0000332,O0000332-2,SKU00223,1,22.77,22.77,,0.0,22.77
O0000333,O0000333-1,SKU00365,1,26.67,26.67,,0.0,26.67
O0000334,O0000334-1,SKU00031,1,49.75,49.75,,0.0,49.75
O0000334,O0000334-2,SKU00334,1,17.99,17.99,,0.0,17.99
O0000335,O0000335-1,SKU00039,1,59.8,59.8,,0.0,59.8
O0000335,O0000335-2,SKU00100,1,17.02,17.02,,0.0,17.02
O0000335,O0000335-3,SKU00132,1,44.43,44.43,,0.0,44.43
O0000336,O0000336-1,SKU00171,1,60.15,60.15,,0.0,60.15
O0000336,O0000336-2,SKU00329,1,37.64,37.64,,0.0,37.64
O0000336,O0000336-3,SKU00215,1,33.08,33.08,,0.0,33.08
O0000337,O0000337-1,SKU00216,1,68.72,68.72,,0.0,68.72
O0000337,O0000337-2,SKU00007,2,32.91,65.82,,0.0,65.82
O0000337,O0000337-3,SKU00296,1,48.03,48.03,,0.0,48.03
O0000338,O0000338-1,SKU00167,1,22.6,22.6,,0.0,22.6
O0000338,O0000338-2,SKU00125,1,30.05,30.05,,0.0,30.05
O0000338,O0000338-3,SKU00098,1,54.0,54.0,,0.0,54.0
O0000338,O0000338-4,SKU00236,1,32.17,32.17,,0.0,32.17
O0000339,O0000339-1,SKU00130,1,66.52,66.52,,0.0,66.52
O0000339,O0000339-2,SKU00360,1,93.89,93.89,,0.0,93.89
O0000340,O0000340-1,SKU00084,1,33.92,33.92,,0.0,33.92
O0000340,O0000340-2,SKU00022,1,28.83,28.83,,0.0,28.83
O0000341,O0000341-1,SKU00079,1,43.31,43.31,,0.0,43.31
O0000342,O0000342-1,SKU00237,1,54.4,54.4,,0.0,54.4
O0000343,O0000343-1,SKU00239,1,15.42,15.42,,0.0,15.42
O0000344,O0000344-1,SKU00095,1,53.11,53.11,,0.0,53.11
O0000344,O0000344-2,SKU00063,1,26.13,26.13,,0.0,26.13
O0000345,O0000345-1,SKU00088,1,49.61,49.61,,0.0,49.61
O0000345,O0000345-2,SKU00107,1,64.03,64.03,,0.0,64.03
O0000346,O0000346-1,SKU00228,2,106.95,213.9,,0.0,213.9
O0000346,O0000346-2,SKU00200,1,61.25,61.25,,0.0,61.25
O0000346,O0000346-3,SKU00143,1,18.48,18.48,,0.0,18.48
O0000347,O0000347-1,SKU00204,1,59.25,59.25,,0.0,59.25
O0000348,O0000348-1,SKU00123,1,28.95,28.95,,0.0,28.95
O0000348,O0000348-2,SKU00178,1,55.23,55.23,,0.0,55.23
O0000348,O0000348-3,SKU00160,1,42.59,42.59,,0.0,42.59
O0000349,O0000349-1,SKU00071,1,50.63,50.63,,0.0,50.63
O0000350,O0000350-1,SKU00367,1,50.59,50.59,,0.0,50.59
O0000350,O0000350-2,SKU00066,1,52.48,52.48,,0.0,52.48
O0000350,O0000350-3,SKU00012,1,9.88,9.88,,0.0,9.88
O0000350,O0000350-4,SKU00038,3,50.53,151.59,,0.0,151.59
O0000351,O0000351-1,SKU00109,2,88.61,177.22,,0.0,177.22
O0000351,O0000351-2,SKU00031,1,49.75,49.75,,0.0,49.75
O0000351,O0000351-3,SKU00040,1,46.34,46.34,,0.0,46.34
O0000352,O0000352-1,SKU00023,3,57.22,171.66,,0.0,171.66
O0000353,O0000353-1,SKU00331,1,21.15,21.15,,0.0,21.15
O0000353,O0000353-2,SKU00060,1,76.86,76.86,,0.0,76.86
O0000354,O0000354-1,SKU00095,2,53.11,106.22,,0.0,106.22
O0000355,O0000355-1,SKU00056,1,38.71,38.71,,0.0,38.71
O0000356,O0000356-1,SKU00281,1,52.93,52.93,,0.0,52.93
O0000356,O0000356-2,SKU00038,1,50.53,50.53,,0.0,50.53
O0000357,O0000357-1,SKU00170,1,29.26,29.26,,0.0,29.26
O0000357,O0000357-2,SKU00223,1,22.77,22.77,,0.0,22.77
O0000357,O0000357-3,SKU00061,1,23.77,23.77,,0.0,23.77
O0000358,O0000358-1,SKU00195,1,41.24,41.24,,0.0,41.24
O0000358,O0000358-2,SKU00009,1,52.68,52.68,,0.0,52.68
O0000358,O0000358-3,SKU00047,2,79.17,158.34,,0.0,158.34
O0000359,O0000359-1,SKU00193,1,64.21,64.21,,0.0,64.21
O0000360,O0000360-1,SKU00137,1,60.17,60.17,,0.0,60.17
O0000360,O0000360-2,SKU00286,2,54.7,109.4,,0.0,109.4
O0000361,O0000361-1,SKU00130,1,66.52,66.52,,0.0,66.52
O0000361,O0000361-2,SKU00085,1,51.96,51.96,,0.0,51.96
O0000361,O0000361-3,SKU00276,1,22.08,22.08,,0.0,22.08
O0000362,O0000362-1,SKU00333,3,45.51,136.53,,0.0,136.53
O0000362,O0000362-2,SKU00144,1,27.92,27.92,,0.0,27.92
O0000363,O0000363-1,SKU00313,1,49.13,49.13,,0.0,49.13
O0000363,O0000363-2,SKU00299,1,33.57,33.57,,0.0,33.57
O0000363,O0000363-3,SKU00194,1,40.96,40.96,,0.0,40.96
O0000364,O0000364-1,SKU00346,1,102.61,102.61,,0.0,102.61
O0000364,O0000364-2,SKU00283,1,85.39,85.39,,0.0,85.39
O0000365,O0000365-1,SKU00149,1,26.89,26.89,,0.0,26.89
O0000366,O0000366-1,SKU00083,1,54.82,54.82,,0.0,54.82
O0000366,O0000366-2,SKU00176,1,24.92,24.92,,0.0,24.92
O0000367,O0000367-1,SKU00057,1,34.63,34.63,,0.0,34.63
O0000368,O0000368-1,SKU00339,1,36.52,36.52,,0.0,36.52
