customer_id,segment,loyalty_tier,created_ts
C002212,Value,Silver,2024-02-25 00:00:00
C002213,Professional,Silver,2023-10-08 00:00:00
C002214,Professional,Silver,2024-04-03 00:00:00
C002215,Casual,None,2023-02-16 00:00:00
C002216,Professional,None,2023-08-01 00:00:00
C002217,Casual,Gold,2022-08-17 00:00:00
C002218,Casual,Silver,2020-07-16 00:00:00
C002219,Enthusiast,None,2022-05-08 00:00:00
C002220,Enthusiast,Silver,2023-04-12 00:00:00
C002221,Casual,Platinum,2021-11-26 00:00:00
C002222,Value,Bronze,2022-02-06 00:00:00
C002223,Professional,Silver,2024-08-17 00:00:00
C002224,Casual,Silver,2020-03-14 00:00:00
C002225,Enthusiast,Silver,2024-06-18 00:00:00
C002226,Professional,Platinum,2023-11-19 00:00:00
C002227,Casual,Silver,2022-03-31 00:00:00
C002228,Enthusiast,Platinum,2024-12-15 00:00:00
C002229,Professional,None,2021-01-14 00:00:00
C002230,Casual,Platinum,2021-05-27 00:00:00
C002231,Casual,Bronze,2020-01-18 00:00:00
C002232,Enthusiast,None,2022-04-08 00:00:00
C002233,Value,Silver,2020-10-02 00:00:00
C002234,Value,None,2022-08-05 00:00:00
C002235,Professional,None,2020-03-10 00:00:00
C002236,Casual,Bronze,2023-02-28 00:00:00
C002237,Enthusiast,None,2023-06-16 00:00:00
C002238,Professional,None,2020-09-30 00:00:00
C002239,Casual,None,2023-11-30 00:00:00
C002240,Value,Bronze,2020-10-04 00:00:00
C002241,Value,Silver,2020-06-06 00:00:00
C002242,Professional,None,2020-07-07 00:00:00
C002243,Value,Bronze,2022-08-03 00:00:00
C002244,Enthusiast,Bronze,2022-11-19 00:00:00
C002245,Value,None,2020-11-17 00:00:00
C002246,Professional,None,2024-04-22 00:00:00
C002247,Professional,Silver,2024-01-25 00:00:00
C002248,Value,None,2020-10-02 00:00:00
C002249,Casual,Silver,2023-11-15 00:00:00
C002250,Value,None,2020-05-01 00:00:00
C002251,Professional,Gold,2023-08-09 00:00:00
C002252,Value,Bronze,2020-06-13 00:00:00
C002253,Professional,Gold,2022-11-11 00:00:00
C002254,Value,Gold,2024-09-15 00:00:00
C002255,Enthusiast,None,2020-02-12 00:00:00
C002256,Value,Bronze,2024-12-23 00:00:00
C002257,Professional,Silver,2023-03-16 00:00:00
C002258,Value,None,2020-03-08 00:00:00
C002259,Enthusiast,Platinum,2022-05-19 00:00:00
C002260,Professional,None,2023-11-30 00:00:00
C002261,Enthusiast,Silver,2021-02-17 00:00:00
C002262,Professional,Bronze,2020-01-14 00:00:00
C002263,Value,None,2021-12-03 00:00:00
C002264,Value,Bronze,2020-08-15 00:00:00
C002265,Value,None,2023-11-13 00:00:00
C002266,Value,Bronze,2020-12-25 00:00:00
C002267,Enthusiast,Bronze,2023-10-19 00:00:00
C002268,Value,None,2021-07-09 00:00:00
C002269,Value,Bronze,2021-02-11 00:00:00
C002270,Casual,Silver,2022-06-17 00:00:00
C002271,Casual,Gold,2021-08-27 00:00:00
C002272,Professional,Bronze,2022-09-28 00:00:00
C002273,Value,None,2021-02-25 00:00:00
C002274,Value,Bronze,2024-01-07 00:00:00
C002275,Professional,Gold,2022-10-09 00:00:00
C002276,Value,Bronze,2021-05-28 00:00:00
C002277,Professional,None,2020-09-01 00:00:00
C002278,Enthusiast,Silver,2023-02-19 00:00:00
C002279,Casual,None,2024-02-06 00:00:00
C002280,Casual,Bronze,2022-03-15 00:00:00
C002281,Professional,None,2021-09-03 00:00:00
C002282,Professional,Platinum,2022-11-10 00:00:00
C002283,Casual,Bronze,2021-04-09 00:00:00
C002284,Enthusiast,None,2020-12-21 00:00:00
C002285,Enthusiast,Bronze,2023-05-04 00:00:00
C002286,Enthusiast,Bronze,2020-03-29 00:00:00
C002287,Enthusiast,Silver,2021-04-23 00:00:00
C002288,Casual,Platinum,2023-03-17 00:00:00
C002289,Value,None,2021-07-11 00:00:00
C002290,Professional,None,2021-12-08 00:00:00
C002291,Casual,Bronze,2024-04-10 00:00:00
C002292,Casual,Bronze,2021-03-03 00:00:00
C002293,Professional,Gold,2021-03-11 00:00:00
C002294,Enthusiast,None,2022-04-10 00:00:00
C002295,Professional,Bronze,2021-08-25 00:00:00
C002296,Enthusiast,Bronze,2022-04-28 00:00:00
C002297,Professional,None,2021-03-13 00:00:00
C002298,Enthusiast,Bronze,2023-11-06 00:00:00
C002299,Value,Silver,2024-04-04 00:00:00
C002300,Professional,None,2024-01-03 00:00:00
C002301,Casual,Bronze,2022-05-09 00:00:00
C002302,Enthusiast,None,2023-01-09 00:00:00
C002303,Casual,Bronze,2022-10-27 00:00:00
C002304,Enthusiast,Bronze,2023-04-29 00:00:00
C002305,Casual,Silver,2020-01-17 00:00:00
C002306,Casual,None,2020-11-27 00:00:00
C002307,Professional,Bronze,2024-11-24 00:00:00
C002308,Casual,Gold,2021-08-08 00:00:00
C002309,Professional,Bronze,2020-05-29 00:00:00
C002310,Casual,None,2020-12-07 00:00:00
C002311,Value,None,2024-04-13 00:00:00
C002312,Casual,Gold,2022-01-01 00:00:00
C002313,Value,Bronze,2022-01-09 00:00:00
C002314,Value,Silver,2020-12-25 00:00:00
C002315,Casual,Bronze,2020-04-14 00:00:00
C002316,Professional,None,2024-08-04 00:00:00
C002317,Enthusiast,None,2022-03-07 00:00:00
C002318,Professional,None,2020-09-11 00:00:00
C002319,Professional,None,2021-09-12 00:00:00
C002320,Professional,Bronze,2022-03-14 00:00:00
C002321,Casual,Silver,2022-08-25 00:00:00
C002322,Professional,Silver,2020-11-08 00:00:00
C002323,Casual,Bronze,2020-11-06 00:00:00
C002324,Professional,Silver,2020-05-20 00:00:00
C002325,Value,Bronze,2024-08-23 00:00:00
C002326,Casual,Silver,2024-09-30 00:00:00
C002327,Value,None,2020-06-16 00:00:00
C002328,Enthusiast,None,2020-09-23 00:00:00
C002329,Enthusiast,Gold,2022-11-26 00:00:00
C002330,Enthusiast,Bronze,2024-01-03 00:00:00
C002331,Enthusiast,Silver,2020-10-09 00:00:00
C002332,Casual,Bronze,2022-12-22 00:00:00
C002333,Enthusiast,Platinum,2020-01-19 00:00:00
C002334,Professional,Silver,2024-03-30 00:00:00
C002335,Enthusiast,Gold,2020-11-03 00:00:00
C002336,Enthusiast,Bronze,2023-09-17 00:00:00
C002337,Professional,None,2020-02-04 00:00:00
C002338,Casual,None,2022-12-09 00:00:00
C002339,Casual,Platinum,2020-06-12 00:00:00
C002340,Enthusiast,None,2021-12-15 00:00:00
C002341,Professional,Bronze,2023-03-17 00:00:00
C002342,Value,Bronze,2024-03-01 00:00:00
C002343,Value,Bronze,2020-04-29 00:00:00
C002344,Enthusiast,None,2023-06-21 00:00:00
C002345,Enthusiast,Silver,2024-07-02 00:00:00
C002346,Professional,None,2021-09-13 00:00:00
C002347,Value,None,2022-06-01 00:00:00
C002348,Enthusiast,Gold,2023-03-04 00:00:00
C002349,Value,Bronze,2023-06-06 00:00:00
C002350,Value,Bronze,2024-02-17 00:00:00
C002351,Casual,Gold,2022-06-09 00:00:00
C002352,Value,Bronze,2023-10-11 00:00:00
C002353,Value,None,2024-06-29 00:00:00
C002354,Value,Bronze,2021-01-18 00:00:00
C002355,Value,Silver,2023-06-30 00:00:00
C002356,Enthusiast,Platinum,2021-08-07 00:00:00
C002357,Casual,None,2024-06-21 00:00:00
C002358,Casual,Silver,2021-07-23 00:00:00
C002359,Enthusiast,Bronze,2022-11-11 00:00:00
C002360,Enthusiast,None,2022-09-25 00:00:00
C002361,Value,Bronze,2023-01-16 00:00:00
C002362,Enthusiast,Silver,2024-01-15 00:00:00
C002363,Value,Bronze,2020-08-10 00:00:00
C002364,Casual,Bronze,2024-09-11 00:00:00
C002365,Casual,Silver,2021-09-27 00:00:00
C002366,Enthusiast,None,2020-11-06 00:00:00
C002367,Professional,Bronze,2021-08-19 00:00:00
C002368,Value,None,2024-06-03 00:00:00
C002369,Professional,Bronze,2024-03-15 00:00:00
C002370,Professional,Silver,2020-03-11 00:00:00
C002371,Professional,Gold,2023-04-15 00:00:00
C002372,Casual,Silver,2021-01-03 00:00:00
C002373,Value,Gold,2024-07-01 00:00:00
C002374,Professional,Bronze,2020-09-14 00:00:00
C002375,Casual,None,2020-06-14 00:00:00
C002376,Value,None,2023-02-05 00:00:00
C002377,Enthusiast,Bronze,2023-01-14 00:00:00
C002378,Professional,Platinum,2020-01-13 00:00:00
C002379,Casual,Silver,2022-02-18 00:00:00
C002380,Enthusiast,Platinum,2020-01-30 00:00:00
C002381,Value,Bronze,2023-01-18 00:00:00
C002382,Casual,Bronze,2024-09-03 00:00:00
C002383,Professional,Bronze,2020-12-22 00:00:00
C002384,Professional,Bronze,2022-07-30 00:00:00
C002385,Casual,Gold,2021-10-30 00:00:00
C002386,Enthusiast,Bronze,2021-01-17 00:00:00
C002387,Casual,Bronze,2021-03-28 00:00:00
C002388,Professional,Bronze,2022-01-27 00:00:00
C002389,Professional,Gold,2023-03-24 00:00:00
C002390,Casual,Silver,2024-04-19 00:00:00
C002391,Value,Silver,2022-02-11 00:00:00
C002392,Casual,None,2020-12-21 00:00:00
C002393,Value,None,2024-10-19 00:00:00
C002394,Professional,Gold,2023-02-02 00:00:00
C002395,Professional,Bronze,2020-04-11 00:00:00
C002396,Value,Bronze,2022-09-14 00:00:00
C002397,Value,None,2023-01-23 00:00:00
C002398,Enthusiast,None,2020-02-22 00:00:00
C002399,Casual,Gold,2024-07-26 00:00:00
C002400,Professional,Silver,2023-03-02 00:00:00
C002401,Enthusiast,Bronze,2020-01-12 00:00:00
C002402,Professional,None,2024-03-04 00:00:00
C002403,Casual,Bronze,2023-04-15 00:00:00
C002404,Professional,Bronze,2022-04-20 00:00:00
C002405,Professional,Bronze,2022-04-16 00:00:00
C002406,Enthusiast,Silver,2023-09-13 00:00:00
C002407,Casual,Silver,2020-06-04 00:00:00
C002408,Value,Silver,2020-09-08 00:00:00
C002409,Casual,None,2023-08-25 00:00:00
C002410,Casual,None,2024-08-30 00:00:00
C002411,Enthusiast,None,2021-01-22 00:00:00
C002412,Professional,Bronze,2020-05-30 00:00:00
C002413,Value,Bronze,2023-08-13 00:00:00
C002414,Professional,Bronze,2022-03-27 00:00:00
C002415,Professional,Bronze,2023-05-02 00:00:00
C002416,Professional,None,2021-10-09 00:00:00
C002417,Casual,Gold,2021-05-16 00:00:00
C002418,Enthusiast,None,2024-08-24 00:00:00
C002419,Casual,Platinum,2023-05-17 00:00:00
C002420,Value,None,2021-12-04 00:00:00
C002421,Professional,Gold,2020-02-24 00:00:00
C002422,Casual,Platinum,2024-02-02 00:00:00
C002423,Enthusiast,None,2022-01-20 00:00:00
C002424,Value,Gold,2023-03-28 00:00:00
C002425,Casual,None,2023-04-07 00:00:00
C002426,Professional,None,2024-11-11 00:00:00
C002427,Professional,Bronze,2023-11-13 00:00:00
C002428,Professional,Bronze,2024-03-20 00:00:00
C002429,Professional,Gold,2021-01-10 00:00:00
C002430,Enthusiast,Bronze,2020-04-05 00:00:00
C002431,Casual,Silver,2024-05-05 00:00:00
C002432,Value,Silver,2022-06-04 00:00:00
C002433,Professional,None,2024-08-10 00:00:00
C002434,Value,Silver,2023-07-13 00:00:00
C002435,Casual,None,2021-02-25 00:00:00
C002436,Value,Silver,2024-02-29 00:00:00
C002437,Value,Bronze,2023-09-10 00:00:00
C002438,Casual,None,2023-06-25 00:00:00
C002439,Professional,Bronze,2024-09-15 00:00:00
C002440,Professional,Bronze,2021-08-31 00:00:00
C002441,Professional,None,2024-03-23 00:00:00
C002442,Casual,None,2021-09-17 00:00:00
C002443,Enthusiast,Gold,2021-05-01 00:00:00
C002444,Casual,None,2021-10-14 00:00:00
C002445,Value,Gold,2023-07-31 00:00:00
C002446,Casual,Bronze,2024-03-21 00:00:00
C002447,Enthusiast,None,2023-01-29 00:00:00
C002448,Enthusiast,None,2021-12-03 00:00:00
C002449,Casual,None,2023-06-11 00:00:00
C002450,Casual,None,2021-05-30 00:00:00
C002451,Professional,Bronze,2021-02-11 00:00:00
C002452,Value,None,2021-09-14 00:00:00
C002453,Enthusiast,None,2024-05-28 00:00:00
C002454,Enthusiast,None,2020-05-29 00:00:00
C002455,Professional,None,2023-01-09 00:00:00
C002456,Enthusiast,None,2024-10-27 00:00:00
C002457,Value,Bronze,2020-09-15 00:00:00
C002458,Casual,Gold,2024-09-19 00:00:00
C002459,Casual,None,2021-07-13 00:00:00
C002460,Professional,Silver,2020-08-26 00:00:00
C002461,Professional,Bronze,2022-09-03 00:00:00
C002462,Enthusiast,Silver,2020-09-24 00:00:00
C002463,Value,Silver,2021-02-12 00:00:00
C002464,Casual,Bronze,2024-09-18 00:00:00
C002465,Casual,None,2022-06-02 00:00:00
C002466,Casual,Bronze,2021-07-05 00:00:00
C002467,Professional,Bronze,2022-05-22 00:00:00
C002468,Professional,Bronze,2022-02-11 00:00:00
C002469,Professional,Platinum,2022-03-03 00:00:00
C002470,Value,Silver,2023-09-02 00:00:00
C002471,Professional,None,2021-03-20 00:00:00
C002472,Casual,Bronze,2023-01-15 00:00:00
C002473,Casual,None,2020-06-14 00:00:00
C002474,Enthusiast,Bronze,2022-10-29 00:00:00
C002475,Casual,Platinum,2021-01-31 00:00:00
C002476,Casual,Silver,2021-07-09 00:00:00
C002477,Value,None,2023-12-15 00:00:00
C002478,Enthusiast,Bronze,2021-11-27 00:00:00
C002479,Casual,Gold,2023-07-11 00:00:00
C002480,Casual,None,2020-11-01 00:00:00
C002481,Enthusiast,None,2021-05-14 00:00:00
C002482,Professional,Silver,2021-06-17 00:00:00
C002483,Enthusiast,Silver,2024-10-01 00:00:00
C002484,Casual,None,2022-02-05 00:00:00
C002485,Casual,Silver,2023-12-20 00:00:00
C002486,Value,Silver,2022-04-01 00:00:00
C002487,Value,Silver,2023-07-24 00:00:00
C002488,Casual,Gold,2022-05-31 00:00:00
C002489,Casual,Gold,2022-07-14 00:00:00
C002490,Value,Silver,2022-11-23 00:00:00
C002491,Professional,Silver,2020-12-17 00:00:00
C002492,Professional,Bronze,2022-12-13 00:00:00
C002493,Casual,Bronze,2024-12-01 00:00:00
C002494,Value,Bronze,2020-06-10 00:00:00
C002495,Value,Silver,2020-10-18 00:00:00
C002496,Value,Bronze,2024-07-06 00:00:00
C002497,Enthusiast,Bronze,2023-08-31 00:00:00
C002498,Casual,Silver,2022-10-25 00:00:00
C002499,Professional,Gold,2020-09-01 00:00:00
C002500,Value,None,2023-07-26 00:00:00
