order_id,order_ts,store_id,customer_id,channel
O0000503,2024-01-06 11:15:00,S005,C001380,ecom
O0000504,2024-01-06 20:45:00,S025,C002358,store
O0000505,2024-01-06 17:55:00,S011,C001974,ecom
O0000506,2024-01-06 10:45:00,S003,C000696,store
O0000507,2024-01-06 11:48:00,S024,C000593,store
O0000508,2024-01-06 09:00:00,S015,C001728,store
O0000509,2024-01-06 15:30:00,S003,C000496,ecom
O0000510,2024-01-06 11:23:00,S028,C001328,ecom
O0000511,2024-01-06 15:02:00,S001,C002054,store
O0000512,2024-01-06 10:23:00,S005,C001856,ecom
O0000513,2024-01-06 20:12:00,S018,C000327,ecom
O0000514,2024-01-06 17:19:00,S014,C001722,store
O0000515,2024-01-06 09:54:00,S014,C000103,ecom
O0000516,2024-01-06 16:06:00,S014,C000498,store
O0000517,2024-01-06 17:44:00,S024,C000523,store
O0000518,2024-01-06 15:54:00,S004,C001457,store
O0000519,2024-01-06 15:57:00,S010,C001348,ecom
O0000520,2024-01-06 13:02:00,S016,C000194,store
O0000521,2024-01-06 20:31:00,S024,C000649,store
O0000522,2024-01-06 16:47:00,S028,C001761,ecom
O0000523,2024-01-06 09:17:00,S012,C000684,store
O0000524,2024-01-06 16:56:00,S014,C000957,ecom
O0000525,2024-01-06 18:29:00,S010,C002392,store
O0000526,2024-01-06 20:36:00,S006,C000583,store
O0000527,2024-01-06 18:00:00,S001,C002181,store
O0000528,2024-01-06 17:46:00,S021,C001636,ecom
O0000529,2024-01-06 19:55:00,S022,C000368,ecom
O0000530,2024-01-06 15:41:00,S022,C000375,store
O0000531,2024-01-06 14:53:00,S008,C002412,ecom
O0000532,2024-01-06 13:15:00,S006,C001946,store
O0000533,2024-01-06 19:26:00,S025,C001710,store
O0000534,2024-01-06 15:15:00,S008,C000816,ecom
O0000535,2024-01-06 15:12:00,S030,C001718,store
O0000536,2024-01-06 14:23:00,S024,C001388,store
O0000537,2024-01-06 20:02:00,S009,C000210,store
O0000538,2024-01-06 20:31:00,S017,C001190,ecom
O0000539,2024-01-06 15:01:00,S018,C002079,store
O0000540,2024-01-06 14:15:00,S003,C000076,ecom
O0000541,2024-01-06 14:44:00,S010,C001503,store
O0000542,2024-01-06 13:05:00,S026,C001690,ecom
O0000543,2024-01-06 16:34:00,S015,C001704,store
O0000544,2024-01-06 12:13:00,S002,C000309,ecom
O0000545,2024-01-06 15:44:00,S015,C000116,store
O0000546,2024-01-06 09:14:00,S004,C001346,store
O0000547,2024-01-06 18:12:00,S009,C001084,store
O0000548,2024-01-06 19:41:00,S007,C002086,ecom
O0000549,2024-01-06 14:45:00,S009,C001301,store
O0000550,2024-01-06 20:34:00,S013,C000651,ecom
O0000551,2024-01-06 10:34:00,S009,C002205,ecom
O0000552,2024-01-06 20:21:00,S027,C002397,store
O0000553,2024-01-06 13:35:00,S024,C000159,store
O0000554,2024-01-06 16:47:00,S022,C001142,store
O0000555,2024-01-06 14:47:00,S027,C002138,store
O0000556,2024-01-06 17:18:00,S021,C001413,store
O0000557,2024-01-06 13:18:00,S015,C001983,ecom
O0000558,2024-01-06 09:24:00,S023,C002451,store
O0000559,2024-01-07 14:08:00,S007,C000725,store
O0000560,2024-01-07 13:52:00,S009,C000469,store
O0000561,2024-01-07 18:32:00,S025,C001633,store
O0000562,2024-01-07 09:01:00,S001,C000417,store
O0000563,2024-01-07 09:00:00,S016,C001415,store
O0000564,2024-01-07 18:04:00,S004,C001038,store
O0000565,2024-01-07 13:24:00,S021,C001930,store
O0000566,2024-01-07 19:55:00,S007,C001888,store
O0000567,2024-01-07 19:11:00,S029,C002012,store
O0000568,2024-01-07 15:13:00,S016,C001771,ecom
O0000569,2024-01-07 20:09:00,S014,C000596,store
O0000570,2024-01-07 11:18:00,S017,C001150,ecom
O0000571,2024-01-07 09:59:00,S028,C000964,store
O0000572,2024-01-07 14:00:00,S020,C002328,store
O0000573,2024-01-07 18:43:00,S004,C001900,store
O0000574,2024-01-07 12:37:00,S008,C002383,ecom
O0000575,2024-01-07 20:38:00,S019,C000763,store
O0000576,2024-01-07 14:41:00,S018,C000276,store
O0000577,2024-01-07 13:11:00,S014,C000471,ecom
O0000578,2024-01-07 20:53:00,S026,C001185,store
O0000579,2024-01-07 13:32:00,S027,C000014,store
O0000580,2024-01-07 14:07:00,S003,C001455,ecom
O0000581,2024-01-07 15:35:00,S019,C001248,store
O0000582,2024-01-07 12:04:00,S023,C000337,ecom
O0000583,2024-01-07 13:11:00,S019,C002198,ecom
O0000584,2024-01-07 17:34:00,S011,C001847,ecom
O0000585,2024-01-07 17:15:00,S013,C000191,store
O0000586,2024-01-07 10:33:00,S015,C000651,ecom
O0000587,2024-01-07 10:21:00,S014,C001808,store
O0000588,2024-01-07 19:01:00,S016,C002109,store
O0000589,2024-01-07 16:14:00,S023,C000772,store
O0000590,2024-01-07 17:53:00,S012,C000381,ecom
O0000591,2024-01-07 15:15:00,S030,C001622,store
O0000592,2024-01-07 20:50:00,S011,C001674,store
O0000593,2024-01-07 15:13:00,S004,C002500,ecom
O0000594,2024-01-07 16:42:00,S002,C002095,store
O0000595,2024-01-07 15:38:00,S008,C000334,ecom
O0000596,2024-01-07 09:34:00,S007,C000939,store
O0000597,2024-01-07 11:42:00,S007,C000644,store
O0000598,2024-01-07 18:24:00,S004,C000546,store
O0000599,2024-01-07 18:44:00,S017,C001104,store
O0000600,2024-01-07 12:24:00,S021,C000340,store
O0000601,2024-01-07 11:00:00,S013,C001443,store
O0000602,2024-01-07 11:20:00,S015,C001038,store
O0000603,2024-01-07 19:25:00,S021,C000186,ecom
O0000604,2024-01-07 14:57:00,S020,C001342,store
O0000605,2024-01-07 20:09:00,S029,C002491,store
O0000606,2024-01-07 15:42:00,S003,C000430,ecom
O0000607,2024-01-07 20:16:00,S006,C001015,store
O0000608,2024-01-07 16:36:00,S017,C001947,ecom
O0000609,2024-01-07 17:53:00,S005,C000729,store
O0000610,2024-01-07 15:18:00,S006,C002232,ecom
O0000611,2024-01-07 12:47:00,S009,C000191,store
O0000612,2024-01-07 16:31:00,S001,C001488,ecom
O0000613,2024-01-07 16:17:00,S006,C000115,ecom
O0000614,2024-01-07 20:41:00,S021,C002354,store
O0000615,2024-01-07 09:19:00,S004,C001642,ecom
O0000616,2024-01-07 10:38:00,S004,C000639,store
O0000617,2024-01-07 09:41:00,S009,C002008,ecom
O0000618,2024-01-07 11:55:00,S017,C001023,store
O0000619,2024-01-07 17:25:00,S023,C000482,ecom
O0000620,2024-01-07 09:04:00,S021,C002473,store
O0000621,2024-01-07 11:27:00,S028,C000273,store
O0000622,2024-01-07 16:15:00,S024,C002027,store
O0000623,2024-01-07 17:11:00,S030,C002433,ecom
O0000624,2024-01-07 16:58:00,S024,C001820,ecom
O0000625,2024-01-07 12:51:00,S018,C002248,store
O0000626,2024-01-07 20:38:00,S011,C001889,store
O0000627,2024-01-07 15:03:00,S004,C000321,store
O0000628,2024-01-07 10:19:00,S018,C001542,store
O0000629,2024-01-07 18:46:00,S017,C001471,store
O0000630,2024-01-07 14:54:00,S008,C000890,store
O0000631,2024-01-07 18:55:00,S028,C000906,ecom
O0000632,2024-01-07 11:21:00,S028,C000236,ecom
O0000633,2024-01-07 10:50:00,S028,C000066,store
O0000634,2024-01-07 15:23:00,S009,C001613,store
O0000635,2024-01-07 18:30:00,S023,C002298,store
O0000636,2024-01-07 11:58:00,S001,C000849,store
O0000637,2024-01-07 20:21:00,S001,C001292,store
O0000638,2024-01-07 16:00:00,S012,C002131,store
O0000639,2024-01-07 18:52:00,S023,C002387,store
O0000640,2024-01-07 11:07:00,S011,C000256,ecom
O0000641,2024-01-07 10:33:00,S023,C001321,store
O0000642,2024-01-07 18:36:00,S029,C001291,ecom
O0000643,2024-01-07 12:42:00,S002,C002482,store
O0000644,2024-01-07 12:17:00,S010,C000126,ecom
O0000645,2024-01-07 15:54:00,S021,C001681,store
O0000646,2024-01-07 10:33:00,S028,C000522,store
O0000647,2024-01-07 14:01:00,S003,C002474,ecom
O0000648,2024-01-07 19:45:00,S008,C000629,store
O0000649,2024-01-07 14:38:00,S025,C002015,store
O0000650,2024-01-07 10:23:00,S006,C001844,store
O0000651,2024-01-07 16:42:00,S015,C002042,store
O0000652,2024-01-07 18:24:00,S029,C000240,store
O0000653,2024-01-07 12:45:00,S023,C000617,ecom
O0000654,2024-01-07 19:00:00,S011,C002325,ecom
O0000655,2024-01-07 14:37:00,S010,C002355,ecom
O0000656,2024-01-07 14:49:00,S014,C002285,store
O0000657,2024-01-07 14:59:00,S012,C001955,store
O0000658,2024-01-07 09:08:00,S023,C000785,store
O0000659,2024-01-07 10:58:00,S030,C000179,store
O0000660,2024-01-07 13:58:00,S029,C002248,ecom
O0000661,2024-01-07 19:11:00,S016,C001527,store
O0000662,2024-01-07 13:51:00,S006,C000075,store
O0000663,2024-01-07 16:52:00,S005,C002396,ecom
O0000664,2024-01-07 19:24:00,S001,C000315,store
O0000665,2024-01-07 19:03:00,S007,C001878,ecom
O0000666,2024-01-07 19:49:00,S001,C002290,store
O0000667,2024-01-07 16:43:00,S026,C002402,store
O0000668,2024-01-07 14:16:00,S011,C000011,store
O0000669,2024-01-07 09:33:00,S027,C000725,store
O0000670,2024-01-07 14:46:00,S029,C002194,ecom
O0000671,2024-01-07 16:31:00,S003,C000506,store
O0000672,2024-01-07 14:21:00,S002,C001034,store
O0000673,2024-01-07 15:03:00,S024,C000330,store
O0000674,2024-01-07 14:22:00,S004,C000471,store
O0000675,2024-01-07 17:31:00,S017,C002348,store
O0000676,2024-01-07 18:04:00,S019,C001530,store
O0000677,2024-01-07 13:51:00,S026,C000623,store
O0000678,2024-01-07 15:20:00,S020,C000064,store
O0000679,2024-01-07 19:06:00,S017,C001134,store
O0000680,2024-01-07 17:23:00,S011,C000114,store
O0000681,2024-01-07 19:38:00,S012,C000413,store
O0000682,2024-01-07 14:02:00,S001,C001742,store
O0000683,2024-01-07 13:47:00,S013,C000316,store
O0000684,2024-01-07 10:56:00,S005,C001474,store
O0000685,2024-01-07 11:42:00,S021,C001735,store
O0000686,2024-01-07 12:02:00,S021,C001235,store
O0000687,2024-01-07 17:32:00,S004,C000991,store
O0000688,2024-01-07 14:30:00,S027,C000896,ecom
O0000689,2024-01-07 09:07:00,S018,C001200,store
O0000690,2024-01-07 09:58:00,S029,C000066,store
O0000691,2024-01-07 18:32:00,S013,C001406,store
O0000692,2024-01-07 14:05:00,S014,C002292,store
O0000693,2024-01-07 16:25:00,S005,C002471,ecom
O0000694,2024-01-07 11:19:00,S023,C002054,store
O0000695,2024-01-07 18:52:00,S013,C001862,ecom
O0000696,2024-01-07 09:27:00,S013,C000744,store
O0000697,2024-01-07 18:51:00,S004,C001867,store
O0000698,2024-01-07 19:43:00,S019,C002445,ecom
O0000699,2024-01-07 20:43:00,S008,C000624,ecom
O0000700,2024-01-07 09:14:00,S020,C000740,ecom
O0000701,2024-01-07 15:48:00,S013,C001567,store
O0000702,2024-01-07 20:36:00,S012,C001561,store
O0000703,2024-01-08 10:25:00,S016,C000317,store
O0000704,2024-01-08 09:33:00,S007,C000644,store
O0000705,2024-01-08 12:29:00,S004,C001965,store
O0000706,2024-01-08 19:02:00,S021,C002005,ecom
O0000707,2024-01-08 11:05:00,S017,C000199,ecom
O0000708,2024-01-08 18:15:00,S029,C000635,store
O0000709,2024-01-08 19:30:00,S027,C000414,store
O0000710,2024-01-08 20:08:00,S022,C001418,store
O0000711,2024-01-08 16:34:00,S020,C001197,store
O0000712,2024-01-08 17:33:00,S007,C002351,store
O0000713,2024-01-08 13:00:00,S010,C000406,ecom
O0000714,2024-01-08 16:35:00,S015,C002375,ecom
O0000715,2024-01-08 11:37:00,S029,C000078,ecom
O0000716,2024-01-08 20:24:00,S016,C001456,store
O0000717,2024-01-08 16:02:00,S020,C000721,ecom
O0000718,2024-01-08 20:35:00,S002,C002486,store
O0000719,2024-01-08 19:36:00,S017,C000612,store
O0000720,2024-01-08 09:50:00,S003,C000030,store
O0000721,2024-01-08 20:37:00,S021,C001325,store
O0000722,2024-01-08 13:14:00,S026,C002134,ecom
O0000723,2024-01-08 17:46:00,S029,C001402,store
O0000724,2024-01-08 11:58:00,S019,C000897,store
O0000725,2024-01-08 12:27:00,S011,C000340,store
O0000726,2024-01-08 20:01:00,S007,C000756,ecom
O0000727,2024-01-08 13:59:00,S028,C000783,ecom
O0000728,2024-01-08 11:01:00,S019,C000198,store
O0000729,2024-01-08 11:41:00,S024,C001894,store
O0000730,2024-01-08 13:22:00,S024,C002120,store
O0000731,2024-01-08 14:56:00,S003,C000575,ecom
O0000732,2024-01-08 14:09:00,S007,C001210,store
O0000733,2024-01-08 19:45:00,S015,C001406,ecom
O0000734,2024-01-08 09:22:00,S018,C001171,store
O0000735,2024-01-08 09:24:00,S017,C001143,store
O0000736,2024-01-08 15:58:00,S012,C000704,store
O0000737,2024-01-08 12:08:00,S016,C002014,store
O0000738,2024-01-08 20:28:00,S024,C001391,store
O0000739,2024-01-08 18:50:00,S010,C001266,ecom
O0000740,2024-01-08 12:39:00,S017,C001758,ecom
O0000741,2024-01-08 18:31:00,S022,C000552,ecom
O0000742,2024-01-08 18:26:00,S028,C001164,store
O0000743,2024-01-08 13:45:00,S011,C000035,store
O0000744,2024-01-08 14:43:00,S013,C000030,store
O0000745,2024-01-08 19:01:00,S014,C001047,store
O0000746,2024-01-08 14:47:00,S004,C002267,ecom
O0000747,2024-01-08 18:10:00,S005,C001905,store
O0000748,2024-01-08 18:45:00,S005,C000191,store
O0000749,2024-01-08 10:22:00,S002,C002111,store
O0000750,2024-01-08 20:42:00,S011,C000599,store
O0000751,2024-01-08 11:34:00,S017,C000859,store
O0000752,2024-01-08 14:26:00,S019,C002451,store
O0000753,2024-01-08 11:33:00,S024,C001369,store
O0000754,2024-01-08 15:32:00,S028,C002277,store
O0000755,2024-01-08 10:53:00,S019,C000432,ecom
O0000756,2024-01-08 13:33:00,S003,C000503,ecom
O0000757,2024-01-08 16:45:00,S005,C000743,store
O0000758,2024-01-08 12:57:00,S001,C001489,store
O0000759,2024-01-08 15:24:00,S022,C000314,ecom
O0000760,2024-01-08 14:32:00,S025,C001208,ecom
O0000761,2024-01-08 20:40:00,S011,C001150,ecom
O0000762,2024-01-08 15:23:00,S009,C002306,store
O0000763,2024-01-08 18:09:00,S021,C000408,store
O0000764,2024-01-08 15:16:00,S013,C000060,ecom
O0000765,2024-01-08 13:05:00,S001,C001083,ecom
O0000766,2024-01-08 14:17:00,S029,C001113,ecom
O0000767,2024-01-08 18:43:00,S005,C001835,store
O0000768,2024-01-08 17:36:00,S010,C000249,store
O0000769,2024-01-08 09:56:00,S005,C000033,store
O0000770,2024-01-08 20:41:00,S006,C000988,store
O0000771,2024-01-08 16:12:00,S013,C000536,ecom
O0000772,2024-01-08 14:11:00,S020,C002320,store
O0000773,2024-01-08 12:17:00,S002,C002186,store
O0000774,2024-01-08 15:13:00,S022,C001988,ecom
O0000775,2024-01-08 10:52:00,S002,C000706,store
O0000776,2024-01-08 11:20:00,S028,C002195,store
O0000777,2024-01-08 12:47:00,S006,C001142,store
O0000778,2024-01-08 16:39:00,S017,C000752,store
O0000779,2024-01-08 20:12:00,S012,C000842,ecom
O0000780,2024-01-08 15:54:00,S019,C000136,store
O0000781,2024-01-08 16:33:00,S026,C001392,ecom
O0000782,2024-01-08 17:12:00,S008,C000077,store
O0000783,2024-01-09 10:31:00,S021,C000053,store
O0000784,2024-01-09 12:34:00,S027,C001246,ecom
O0000785,2024-01-09 18:19:00,S020,C001686,ecom
O0000786,2024-01-09 10:58:00,S011,C002258,store
O0000787,2024-01-09 11:30:00,S018,C001290,ecom
O0000788,2024-01-09 15:19:00,S025,C001853,ecom
O0000789,2024-01-09 14:49:00,S027,C002088,ecom
O0000790,2024-01-09 09:01:00,S030,C002054,store
O0000791,2024-01-09 12:13:00,S006,C001664,store
O0000792,2024-01-09 10:44:00,S009,C002227,store
O0000793,2024-01-09 14:14:00,S010,C002270,store
O0000794,2024-01-09 15:36:00,S005,C000294,ecom
O0000795,2024-01-09 10:35:00,S005,C001535,store
O0000796,2024-01-09 15:06:00,S025,C000211,store
O0000797,2024-01-09 16:18:00,S007,C002450,store
O0000798,2024-01-09 15:32:00,S018,C001447,store
O0000799,2024-01-09 09:18:00,S027,C001093,ecom
O0000800,2024-01-09 14:52:00,S021,C001190,store
O0000801,2024-01-09 18:44:00,S002,C000644,store
O0000802,2024-01-09 12:14:00,S014,C000850,store
O0000803,2024-01-09 18:49:00,S021,C000486,store
O0000804,2024-01-09 09:39:00,S001,C001461,store
O0000805,2024-01-09 13:15:00,S029,C001058,store
O0000806,2024-01-09 17:06:00,S027,C001543,store
O0000807,2024-01-09 11:28:00,S017,C000063,ecom
O0000808,2024-01-09 15:10:00,S003,C001555,ecom
O0000809,2024-01-09 15:22:00,S017,C001219,ecom
O0000810,2024-01-09 18:05:00,S015,C000905,store
O0000811,2024-01-09 19:03:00,S023,C000429,store
O0000812,2024-01-09 10:14:00,S014,C001909,store
O0000813,2024-01-09 11:18:00,S005,C000679,ecom
O0000814,2024-01-09 16:50:00,S028,C001338,store
O0000815,2024-01-09 14:27:00,S004,C002393,ecom
O0000816,2024-01-09 16:49:00,S019,C002274,store
O0000817,2024-01-09 20:03:00,S001,C000219,store
O0000818,2024-01-09 18:03:00,S022,C001277,store
O0000819,2024-01-09 17:39:00,S014,C000125,ecom
O0000820,2024-01-09 13:29:00,S004,C002049,store
O0000821,2024-01-09 09:45:00,S030,C001722,ecom
O0000822,2024-01-09 14:02:00,S019,C002134,store
O0000823,2024-01-09 11:17:00,S012,C002009,store
O0000824,2024-01-09 11:04:00,S008,C000539,ecom
O0000825,2024-01-09 10:06:00,S022,C001268,store
O0000826,2024-01-09 20:00:00,S028,C001775,ecom
O0000827,2024-01-09 16:34:00,S016,C000898,ecom
O0000828,2024-01-09 12:16:00,S004,C001371,store
O0000829,2024-01-09 11:54:00,S002,C001961,store
O0000830,2024-01-09 16:19:00,S030,C001386,store
O0000831,2024-01-09 19:46:00,S029,C001516,store
O0000832,2024-01-09 12:20:00,S016,C002004,ecom
O0000833,2024-01-09 09:52:00,S001,C000974,store
O0000834,2024-01-09 17:29:00,S005,C001776,store
O0000835,2024-01-09 14:26:00,S010,C001514,store
O0000836,2024-01-09 11:10:00,S001,C000813,store
O0000837,2024-01-09 10:14:00,S029,C001452,store
O0000838,2024-01-09 18:16:00,S001,C000958,store
O0000839,2024-01-09 17:04:00,S012,C000147,ecom
O0000840,2024-01-09 09:48:00,S017,C001803,store
O0000841,2024-01-09 09:39:00,S016,C002180,ecom
O0000842,2024-01-09 17:55:00,S015,C000593,ecom
O0000843,2024-01-09 20:36:00,S002,C001097,store
O0000844,2024-01-09 15:15:00,S002,C000212,store
O0000845,2024-01-09 11:34:00,S002,C001612,store
O0000846,2024-01-09 09:27:00,S004,C000506,store
O0000847,2024-01-09 20:03:00,S019,C000082,ecom
O0000848,2024-01-09 10:17:00,S004,C000325,store
O0000849,2024-01-09 20:07:00,S002,C001305,store
O0000850,2024-01-09 13:37:00,S026,C002038,store
O0000851,2024-01-09 20:41:00,S012,C000893,ecom
O0000852,2024-01-09 13:52:00,S023,C002231,store
O0000853,2024-01-09 16:16:00,S021,C002462,store
O0000854,2024-01-09 18:54:00,S018,C000257,store
O0000855,2024-01-09 13:49:00,S029,C001387,store
O0000856,2024-01-09 10:10:00,S021,C001618,store
O0000857,2024-01-09 17:10:00,S025,C000432,store
O0000858,2024-01-09 11:32:00,S017,C001557,store
O0000859,2024-01-09 17:05:00,S011,C000515,store
O0000860,2024-01-09 09:16:00,S028,C002338,store
O0000861,2024-01-09 11:43:00,S005,C000414,store
O0000862,2024-01-09 18:03:00,S023,C000522,store
O0000863,2024-01-09 14:35:00,S005,C002007,store
O0000864,2024-01-09 20:51:00,S007,C000427,ecom
O0000865,2024-01-09 12:34:00,S001,C001639,store
O0000866,2024-01-09 11:32:00,S003,C002056,ecom
O0000867,2024-01-09 17:55:00,S011,C001764,store
O0000868,2024-01-09 18:50:00,S014,C000933,store
O0000869,2024-01-09 14:08:00,S003,C000696,store
O0000870,2024-01-09 19:57:00,S028,C000649,ecom
O0000871,2024-01-09 11:03:00,S027,C001921,store
O0000872,2024-01-09 19:36:00,S013,C000123,ecom
O0000873,2024-01-10 11:45:00,S028,C001759,ecom
O0000874,2024-01-10 14:22:00,S007,C000924,ecom
O0000875,2024-01-10 11:48:00,S006,C000848,store
O0000876,2024-01-10 18:55:00,S029,C000122,store
O0000877,2024-01-10 17:15:00,S005,C001737,store
O0000878,2024-01-10 20:24:00,S001,C001576,store
O0000879,2024-01-10 19:15:00,S024,C002245,store
O0000880,2024-01-10 12:02:00,S019,C000414,store
O0000881,2024-01-10 17:45:00,S007,C000445,store
O0000882,2024-01-10 15:04:00,S001,C001424,store
O0000883,2024-01-10 16:47:00,S016,C002383,store
O0000884,2024-01-10 13:08:00,S016,C002233,store
O0000885,2024-01-10 20:03:00,S014,C000696,store
O0000886,2024-01-10 16:12:00,S002,C001539,ecom
O0000887,2024-01-10 16:48:00,S001,C001601,ecom
O0000888,2024-01-10 14:46:00,S008,C001099,store
O0000889,2024-01-10 18:31:00,S025,C001173,ecom
O0000890,2024-01-10 16:48:00,S015,C001304,ecom
O0000891,2024-01-10 17:25:00,S026,C000345,store
O0000892,2024-01-10 09:20:00,S030,C000806,ecom
O0000893,2024-01-10 13:54:00,S007,C000820,store
O0000894,2024-01-10 11:51:00,S025,C002469,ecom
O0000895,2024-01-10 10:49:00,S014,C002430,ecom
O0000896,2024-01-10 13:37:00,S004,C002154,ecom
O0000897,2024-01-10 11:17:00,S030,C002173,store
O0000898,2024-01-10 10:51:00,S012,C001295,store
O0000899,2024-01-10 19:57:00,S022,C000559,ecom
O0000900,2024-01-10 12:12:00,S012,C000567,store
O0000901,2024-01-10 18:34:00,S003,C000606,ecom
O0000902,2024-01-10 17:20:00,S027,C001635,store
O0000903,2024-01-10 12:04:00,S002,C001969,store
O0000904,2024-01-10 11:47:00,S001,C000061,ecom
O0000905,2024-01-10 15:40:00,S018,C002185,store
O0000906,2024-01-10 09:44:00,S010,C001936,ecom
O0000907,2024-01-10 10:20:00,S005,C001407,ecom
O0000908,2024-01-10 20:14:00,S018,C002171,store
O0000909,2024-01-10 18:56:00,S027,C002496,store
O0000910,2024-01-10 11:07:00,S013,C001830,store
O0000911,2024-01-10 14:22:00,S004,C002054,ecom
O0000912,2024-01-10 17:53:00,S003,C001701,store
O0000913,2024-01-10 15:41:00,S010,C000940,ecom
O0000914,2024-01-10 09:03:00,S013,C001308,store
O0000915,2024-01-10 18:13:00,S009,C000107,ecom
O0000916,2024-01-10 17:10:00,S018,C001498,store
O0000917,2024-01-10 11:17:00,S017,C002464,ecom
O0000918,2024-01-10 12:39:00,S006,C001081,ecom
O0000919,2024-01-10 12:51:00,S002,C000101,store
O0000920,2024-01-10 13:51:00,S024,C000815,ecom
O0000921,2024-01-10 09:44:00,S024,C001762,ecom
O0000922,2024-01-10 10:06:00,S019,C001476,ecom
O0000923,2024-01-10 20:22:00,S030,C000867,ecom
O0000924,2024-01-10 13:53:00,S001,C002375,ecom
O0000925,2024-01-10 15:41:00,S017,C002376,ecom
O0000926,2024-01-10 09:33:00,S020,C001142,ecom
O0000927,2024-01-10 11:25:00,S023,C000682,store
O0000928,2024-01-10 19:32:00,S013,C000021,ecom
O0000929,2024-01-10 17:39:00,S010,C000079,ecom
O0000930,2024-01-10 20:18:00,S014,C000505,store
O0000931,2024-01-10 20:42:00,S001,C002321,store
O0000932,2024-01-10 11:57:00,S005,C002159,ecom
O0000933,2024-01-10 18:20:00,S003,C001334,ecom
O0000934,2024-01-10 20:23:00,S017,C000897,ecom
O0000935,2024-01-10 20:15:00,S026,C002074,store
O0000936,2024-01-10 12:37:00,S017,C001731,store
O0000937,2024-01-10 10:10:00,S028,C000684,ecom
O0000938,2024-01-10 13:34:00,S013,C000836,store
O0000939,2024-01-10 12:03:00,S002,C001368,store
O0000940,2024-01-10 10:19:00,S011,C001627,store
O0000941,2024-01-10 18:55:00,S030,C001092,store
O0000942,2024-01-10 17:17:00,S014,C001283,store
O0000943,2024-01-10 19:15:00,S020,C001084,store
O0000944,2024-01-10 11:48:00,S018,C000056,store
