snapshot_date,store_id,sku,on_hand,on_order,cost
2024-01-01,S010,SKU00384,24,14,6.97
2024-01-01,S010,SKU00056,20,14,21.74
2024-01-01,S010,SKU00223,28,20,14.14
2024-01-01,S010,SKU00244,27,16,14.65
2024-01-01,S010,SKU00109,29,8,32.26
2024-01-01,S010,SKU00217,79,12,19.37
2024-01-01,S010,SKU00348,42,13,24.11
2024-01-01,S010,SKU00215,4,19,20.75
2024-01-01,S010,SKU00001,42,7,20.02
2024-01-01,S010,SKU00351,51,15,20.29
2024-01-01,S010,SKU00267,38,20,32.29
2024-01-01,S010,SKU00043,54,17,24.13
2024-01-01,S010,SKU00154,15,8,36.04
2024-01-01,S010,SKU00262,32,21,6.97
2024-01-01,S010,SKU00240,40,20,30.32
2024-01-01,S010,SKU00381,24,18,29.5
2024-01-01,S010,SKU00085,63,11,21.5
2024-01-01,S010,SKU00219,38,6,24.96
2024-01-01,S010,SKU00355,84,12,17.98
2024-01-01,S011,SKU00173,32,14,24.41
2024-01-01,S011,SKU00380,17,6,21.56
2024-01-01,S011,SKU00396,43,8,6.08
2024-01-01,S011,SKU00175,37,0,22.23
2024-01-01,S011,SKU00311,57,9,23.51
2024-01-01,S011,SKU00306,38,14,13.85
2024-01-01,S011,SKU00169,41,6,15.35
2024-01-01,S011,SKU00370,24,23,19.59
2024-01-01,S011,SKU00327,46,8,24.66
2024-01-01,S011,SKU00293,13,15,28.83
2024-01-01,S011,SKU00014,43,20,17.1
2024-01-01,S011,SKU00330,53,27,28.29
2024-01-01,S011,SKU00185,53,17,22.74
2024-01-01,S011,SKU00223,25,4,14.14
2024-01-01,S011,SKU00136,70,18,21.43
2024-01-01,S011,SKU00287,32,19,23.44
2024-01-01,S011,SKU00030,63,17,9.58
2024-01-01,S011,SKU00342,26,6,17.51
2024-01-01,S011,SKU00382,34,10,8.38
2024-01-01,S011,SKU00076,69,13,16.2
2024-01-01,S011,SKU00213,42,22,21.39
2024-01-01,S011,SKU00354,35,14,16.32
2024-01-01,S011,SKU00384,28,15,6.97
2024-01-01,S011,SKU00064,38,20,14.1
2024-01-01,S011,SKU00024,19,6,19.95
2024-01-01,S011,SKU00308,56,23,33.04
2024-01-01,S011,SKU00139,49,19,19.06
2024-01-01,S011,SKU00098,30,6,23.96
2024-01-01,S011,SKU00203,37,18,27.92
2024-01-01,S011,SKU00295,44,17,21.15
2024-01-01,S011,SKU00007,22,10,12.89
2024-01-01,S011,SKU00036,46,17,15.82
2024-01-01,S011,SKU00027,19,14,8.1
2024-01-01,S011,SKU00359,43,17,12.22
2024-01-01,S011,SKU00013,52,5,15.96
2024-01-01,S011,SKU00040,36,11,18.22
2024-01-01,S011,SKU00065,35,27,21.23
2024-01-01,S011,SKU00325,40,5,11.47
2024-01-01,S011,SKU00277,45,10,17.75
2024-01-01,S011,SKU00162,21,14,23.58
2024-01-01,S011,SKU00180,33,14,18.4
2024-01-01,S011,SKU00377,45,6,24.12
2024-01-01,S011,SKU00085,32,20,21.5
2024-01-01,S011,SKU00364,53,28,20.03
2024-01-01,S011,SKU00145,23,18,13.72
2024-01-01,S011,SKU00393,41,29,7.6
2024-01-01,S011,SKU00253,33,3,19.63
2024-01-01,S011,SKU00048,27,13,35.43
2024-01-01,S011,SKU00031,44,3,18.97
2024-01-01,S011,SKU00168,54,15,18.6
2024-01-01,S011,SKU00390,48,1,20.94
2024-01-01,S011,SKU00151,20,12,7.16
2024-01-01,S011,SKU00329,56,4,21.42
2024-01-01,S011,SKU00131,41,14,22.93
2024-01-01,S011,SKU00207,28,15,16.29
2024-01-01,S011,SKU00224,27,21,28.25
2024-01-01,S011,SKU00338,42,8,23.32
2024-01-01,S011,SKU00198,41,26,25.14
2024-01-01,S011,SKU00115,12,11,16.78
2024-01-01,S011,SKU00060,30,20,30.63
2024-01-01,S012,SKU00148,45,19,18.3
2024-01-01,S012,SKU00119,25,24,21.19
2024-01-01,S012,SKU00300,28,20,19.9
2024-01-01,S012,SKU00063,40,18,13.32
2024-01-01,S012,SKU00235,16,5,17.69
2024-01-01,S012,SKU00346,11,18,46.67
2024-01-01,S012,SKU00319,19,13,18.17
2024-01-01,S012,SKU00060,5,9,30.63
2024-01-01,S012,SKU00368,55,17,14.01
2024-01-01,S012,SKU00365,34,19,9.96
2024-01-01,S012,SKU00304,34,21,13.37
2024-01-01,S012,SKU00305,29,6,19.27
2024-01-01,S012,SKU00287,57,12,23.44
2024-01-01,S012,SKU00174,29,25,23.97
2024-01-01,S012,SKU00149,41,15,16.9
2024-01-01,S012,SKU00252,44,23,35.29
2024-01-01,S012,SKU00109,36,28,32.26
2024-01-01,S012,SKU00175,27,19,22.23
2024-01-01,S012,SKU00196,25,18,14.66
2024-01-01,S012,SKU00070,11,20,19.96
2024-01-01,S012,SKU00241,45,18,22.03
2024-01-01,S012,SKU00127,27,5,18.2
2024-01-01,S012,SKU00191,50,14,24.12
2024-01-01,S012,SKU00377,27,16,24.12
2024-01-01,S012,SKU00383,46,16,21.74
2024-01-01,S012,SKU00370,44,12,19.59
2024-01-01,S012,SKU00094,33,12,30.76
2024-01-01,S012,SKU00017,47,13,22.2
2024-01-01,S012,SKU00355,54,16,17.98
2024-01-01,S012,SKU00082,4,0,18.27
2024-01-01,S012,SKU00093,44,17,20.73
2024-01-01,S012,SKU00067,41,10,12.5
2024-01-01,S012,SKU00331,36,9,9.22
2024-01-01,S012,SKU00199,70,23,28.75
2024-01-01,S012,SKU00223,41,6,14.14
2024-01-01,S012,SKU00114,41,16,16.42
2024-01-01,S012,SKU00034,58,19,25.34
2024-01-01,S012,SKU00294,51,0,21.46
2024-01-01,S012,SKU00106,32,22,11.12
2024-01-01,S012,SKU00310,49,19,23.34
2024-01-01,S012,SKU00258,60,16,29.8
2024-01-01,S012,SKU00359,45,24,12.22
2024-01-01,S012,SKU00234,26,22,14.14
2024-01-01,S012,SKU00400,47,23,16.59
2024-01-01,S012,SKU00090,46,20,19.09
2024-01-01,S012,SKU00091,43,6,16.61
2024-01-01,S012,SKU00110,50,8,22.59
2024-01-01,S012,SKU00135,45,16,21.41
2024-01-01,S012,SKU00166,32,8,26.57
2024-01-01,S012,SKU00012,38,16,6.48
2024-01-01,S012,SKU00128,35,5,12.06
2024-01-01,S012,SKU00366,30,6,12.66
2024-01-01,S012,SKU00225,43,16,14.42
2024-01-01,S012,SKU00016,42,9,20.2
2024-01-01,S012,SKU00024,37,21,19.95
2024-01-01,S012,SKU00071,27,10,18.24
2024-01-01,S012,SKU00342,55,16,17.51
2024-01-01,S012,SKU00312,33,21,19.86
2024-01-01,S012,SKU00162,19,24,23.58
2024-01-01,S012,SKU00236,32,34,14.52
2024-01-01,S013,SKU00293,34,16,28.83
2024-01-01,S013,SKU00251,32,5,16.74
2024-01-01,S013,SKU00087,30,6,9.32
2024-01-01,S013,SKU00281,49,20,24.82
2024-01-01,S013,SKU00266,37,8,15.48
2024-01-01,S013,SKU00129,62,11,17.3
2024-01-01,S013,SKU00391,3,9,20.67
2024-01-01,S013,SKU00132,40,18,18.85
2024-01-01,S013,SKU00008,49,13,14.83
2024-01-01,S013,SKU00375,55,12,23.14
2024-01-01,S013,SKU00054,28,18,12.05
2024-01-01,S013,SKU00222,36,21,21.69
2024-01-01,S013,SKU00066,56,23,21.71
2024-01-01,S013,SKU00001,49,13,20.02
2024-01-01,S013,SKU00282,41,8,31.83
2024-01-01,S013,SKU00207,45,18,16.29
2024-01-01,S013,SKU00072,47,12,22.01
2024-01-01,S013,SKU00277,43,22,17.75
2024-01-01,S013,SKU00126,46,16,25.54
2024-01-01,S013,SKU00050,35,12,9.35
2024-01-01,S013,SKU00315,31,30,25.73
2024-01-01,S013,SKU00289,44,16,20.83
2024-01-01,S013,SKU00086,43,20,27.42
2024-01-01,S013,SKU00186,27,18,24.0
2024-01-01,S013,SKU00336,39,19,21.13
2024-01-01,S013,SKU00022,40,17,10.6
2024-01-01,S013,SKU00065,52,15,21.23
2024-01-01,S013,SKU00238,20,4,47.65
2024-01-01,S013,SKU00074,21,13,28.23
2024-01-01,S013,SKU00325,11,12,11.47
2024-01-01,S013,SKU00040,40,18,18.22
2024-01-01,S013,SKU00297,35,0,20.51
2024-01-01,S013,SKU00397,23,9,24.95
2024-01-01,S013,SKU00225,44,10,14.42
2024-01-01,S013,SKU00088,12,7,27.73
2024-01-01,S013,SKU00120,18,15,10.19
2024-01-01,S013,SKU00030,14,18,9.58
2024-01-01,S013,SKU00249,17,18,14.24
2024-01-01,S013,SKU00349,52,13,11.12
2024-01-01,S013,SKU00039,10,13,31.34
2024-01-01,S013,SKU00258,26,10,29.8
2024-01-01,S013,SKU00028,36,14,14.87
2024-01-01,S013,SKU00220,27,23,23.06
2024-01-01,S013,SKU00323,30,33,17.89
2024-01-01,S013,SKU00233,51,20,14.08
2024-01-01,S013,SKU00295,35,25,21.15
2024-01-01,S013,SKU00248,41,19,24.2
2024-01-01,S013,SKU00304,34,6,13.37
2024-01-01,S013,SKU00177,54,22,24.36
2024-01-01,S013,SKU00274,31,19,8.22
2024-01-01,S013,SKU00377,18,22,24.12
2024-01-01,S013,SKU00350,47,20,24.41
2024-01-01,S013,SKU00201,79,10,17.59
2024-01-01,S013,SKU00278,40,8,29.28
2024-01-01,S013,SKU00139,40,20,19.06
2024-01-01,S013,SKU00033,69,17,10.76
2024-01-01,S013,SKU00180,15,14,18.4
2024-01-01,S013,SKU00101,54,3,13.03
2024-01-01,S013,SKU00370,11,9,19.59
2024-01-01,S013,SKU00017,51,25,22.2
2024-01-01,S014,SKU00308,44,16,33.04
2024-01-01,S014,SKU00391,60,7,20.67
2024-01-01,S014,SKU00077,38,6,7.81
2024-01-01,S014,SKU00185,35,11,22.74
2024-01-01,S014,SKU00044,20,17,16.43
2024-01-01,S014,SKU00058,29,17,33.62
2024-01-01,S014,SKU00146,54,23,30.59
2024-01-01,S014,SKU00344,57,15,6.67
2024-01-01,S014,SKU00384,62,19,6.97
2024-01-01,S014,SKU00164,35,25,20.75
2024-01-01,S014,SKU00108,49,18,8.67
2024-01-01,S014,SKU00295,19,14,21.15
2024-01-01,S014,SKU00334,31,9,7.9
2024-01-01,S014,SKU00322,17,23,9.39
2024-01-01,S014,SKU00080,54,14,21.0
2024-01-01,S014,SKU00152,51,6,34.48
2024-01-01,S014,SKU00252,19,26,35.29
2024-01-01,S014,SKU00011,69,0,17.51
2024-01-01,S014,SKU00238,29,14,47.65
2024-01-01,S014,SKU00082,0,22,18.27
2024-01-01,S014,SKU00219,52,27,24.96
2024-01-01,S014,SKU00063,64,28,13.32
2024-01-01,S014,SKU00336,36,21,21.13
2024-01-01,S014,SKU00039,49,21,31.34
2024-01-01,S014,SKU00151,15,23,7.16
2024-01-01,S014,SKU00330,50,6,28.29
2024-01-01,S014,SKU00276,43,25,8.52
2024-01-01,S014,SKU00395,10,14,14.64
2024-01-01,S014,SKU00025,39,24,18.13
2024-01-01,S014,SKU00309,30,15,27.53
2024-01-01,S014,SKU00246,29,16,19.79
2024-01-01,S014,SKU00314,38,17,15.81
2024-01-01,S014,SKU00356,44,23,6.76
2024-01-01,S014,SKU00393,40,17,7.6
2024-01-01,S014,SKU00338,36,24,23.32
2024-01-01,S014,SKU00285,27,14,16.17
2024-01-01,S014,SKU00302,40,10,11.51
2024-01-01,S014,SKU00363,41,8,19.67
2024-01-01,S014,SKU00347,0,9,35.52
2024-01-01,S014,SKU00096,55,28,19.19
2024-01-01,S014,SKU00209,26,13,40.26
2024-01-01,S014,SKU00174,50,24,23.97
2024-01-01,S014,SKU00286,47,2,25.41
2024-01-01,S014,SKU00053,24,11,26.92
2024-01-01,S014,SKU00220,23,6,23.06
2024-01-01,S014,SKU00400,39,1,16.59
2024-01-01,S014,SKU00288,28,19,22.22
2024-01-01,S014,SKU00373,51,22,43.52
2024-01-01,S014,SKU00339,44,7,14.34
2024-01-01,S014,SKU00390,34,5,20.94
2024-01-01,S014,SKU00175,45,13,22.23
2024-01-01,S014,SKU00366,31,13,12.66
2024-01-01,S014,SKU00227,48,12,38.72
2024-01-01,S014,SKU00165,48,21,12.62
2024-01-01,S014,SKU00081,47,13,16.01
2024-01-01,S014,SKU00102,19,18,7.81
2024-01-01,S014,SKU00029,48,26,18.21
2024-01-01,S014,SKU00109,50,18,32.26
2024-01-01,S014,SKU00343,66,22,25.69
2024-01-01,S014,SKU00113,41,8,20.63
2024-01-01,S015,SKU00348,28,17,24.11
2024-01-01,S015,SKU00026,64,11,28.01
2024-01-01,S015,SKU00319,51,19,18.17
2024-01-01,S015,SKU00010,19,20,22.61
2024-01-01,S015,SKU00318,61,15,20.51
2024-01-01,S015,SKU00039,38,0,31.34
2024-01-01,S015,SKU00058,38,22,33.62
2024-01-01,S015,SKU00051,56,3,21.15
2024-01-01,S015,SKU00154,43,22,36.04
2024-01-01,S015,SKU00092,52,30,6.71
2024-01-01,S015,SKU00156,50,10,13.5
2024-01-01,S015,SKU00022,29,18,10.6
2024-01-01,S015,SKU00281,26,22,24.82
2024-01-01,S015,SKU00047,45,27,30.28
2024-01-01,S015,SKU00012,53,23,6.48
2024-01-01,S015,SKU00335,29,21,10.25
2024-01-01,S015,SKU00189,56,8,21.3
2024-01-01,S015,SKU00262,31,11,6.97
2024-01-01,S015,SKU00083,16,23,22.59
2024-01-01,S015,SKU00323,38,1,17.89
2024-01-01,S015,SKU00273,36,11,21.29
2024-01-01,S015,SKU00086,20,17,27.42
2024-01-01,S015,SKU00199,39,4,28.75
2024-01-01,S015,SKU00208,48,20,7.02
2024-01-01,S015,SKU00314,20,23,15.81
2024-01-01,S015,SKU00247,39,10,19.17
2024-01-01,S015,SKU00289,46,22,20.83
2024-01-01,S015,SKU00391,20,20,20.67
2024-01-01,S015,SKU00113,56,28,20.63
2024-01-01,S015,SKU00157,24,10,26.67
2024-01-01,S015,SKU00091,31,19,16.61
2024-01-01,S015,SKU00038,38,21,22.05
2024-01-01,S015,SKU00364,38,17,20.03
2024-01-01,S015,SKU00079,17,22,18.54
2024-01-01,S015,SKU00376,49,22,22.09
2024-01-01,S015,SKU00315,36,28,25.73
2024-01-01,S015,SKU00031,41,18,18.97
2024-01-01,S015,SKU00082,47,18,18.27
2024-01-01,S015,SKU00261,50,15,33.76
2024-01-01,S015,SKU00042,32,19,27.28
2024-01-01,S015,SKU00007,41,13,12.89
2024-01-01,S015,SKU00050,50,18,9.35
2024-01-01,S015,SKU00168,55,24,18.6
2024-01-01,S015,SKU00229,43,1,28.44
2024-01-01,S015,SKU00098,27,5,23.96
2024-01-01,S015,SKU00200,49,21,35.75
2024-01-01,S015,SKU00329,45,4,21.42
2024-01-01,S015,SKU00184,32,15,15.79
2024-01-01,S015,SKU00379,38,5,19.61
2024-01-01,S015,SKU00215,31,8,20.75
2024-01-01,S015,SKU00110,32,13,22.59
2024-01-01,S015,SKU00361,43,18,22.51
2024-01-01,S015,SKU00268,26,28,22.72
2024-01-01,S015,SKU00119,59,10,21.19
2024-01-01,S015,SKU00163,15,16,15.73
2024-01-01,S015,SKU00196,43,16,14.66
2024-01-01,S015,SKU00192,28,12,15.31
2024-01-01,S015,SKU00055,58,35,24.5
2024-01-01,S015,SKU00077,47,24,7.81
2024-01-01,S015,SKU00135,57,15,21.41
2024-01-01,S016,SKU00227,47,6,38.72
2024-01-01,S016,SKU00119,29,8,21.19
2024-01-01,S016,SKU00396,34,32,6.08
2024-01-01,S016,SKU00140,23,16,22.39
2024-01-01,S016,SKU00356,66,14,6.76
2024-01-01,S016,SKU00379,55,7,19.61
2024-01-01,S016,SKU00319,33,17,18.17
2024-01-01,S016,SKU00325,44,10,11.47
2024-01-01,S016,SKU00143,47,21,9.07
2024-01-01,S016,SKU00049,28,19,21.35
2024-01-01,S016,SKU00192,34,7,15.31
2024-01-01,S016,SKU00076,46,8,16.2
2024-01-01,S016,SKU00173,36,18,24.41
2024-01-01,S016,SKU00214,38,15,47.96
2024-01-01,S016,SKU00142,39,13,22.57
2024-01-01,S016,SKU00139,35,26,19.06
2024-01-01,S016,SKU00397,48,23,24.95
2024-01-01,S016,SKU00276,20,23,8.52
2024-01-01,S016,SKU00266,30,21,15.48
2024-01-01,S016,SKU00109,40,8,32.26
2024-01-01,S016,SKU00016,45,3,20.2
2024-01-01,S016,SKU00151,21,21,7.16
2024-01-01,S016,SKU00236,49,9,14.52
2024-01-01,S016,SKU00107,35,17,27.98
2024-01-01,S016,SKU00206,29,12,12.31
2024-01-01,S016,SKU00200,38,15,35.75
2024-01-01,S016,SKU00285,32,4,16.17
2024-01-01,S016,SKU00146,54,3,30.59
2024-01-01,S016,SKU00194,60,20,15.09
2024-01-01,S016,SKU00070,68,1,19.96
2024-01-01,S016,SKU00091,33,19,16.61
2024-01-01,S016,SKU00304,59,14,13.37
2024-01-01,S016,SKU00033,79,17,10.76
2024-01-01,S016,SKU00018,68,17,11.75
2024-01-01,S016,SKU00062,23,12,21.8
2024-01-01,S016,SKU00145,10,14,13.72
2024-01-01,S016,SKU00399,49,11,25.01
2024-01-01,S016,SKU00260,26,26,16.1
2024-01-01,S016,SKU00368,31,9,14.01
2024-01-01,S016,SKU00019,50,7,14.15
2024-01-01,S016,SKU00011,47,7,17.51
2024-01-01,S016,SKU00138,35,21,9.29
2024-01-01,S016,SKU00262,40,3,6.97
2024-01-01,S016,SKU00353,60,19,28.84
2024-01-01,S016,SKU00383,73,29,21.74
2024-01-01,S016,SKU00012,32,0,6.48
2024-01-01,S016,SKU00068,20,16,9.04
2024-01-01,S016,SKU00366,50,20,12.66
2024-01-01,S016,SKU00263,18,11,12.54
2024-01-01,S016,SKU00023,30,22,23.51
2024-01-01,S016,SKU00217,36,13,19.37
2024-01-01,S016,SKU00188,59,22,22.21
2024-01-01,S016,SKU00212,47,20,8.51
2024-01-01,S016,SKU00398,29,15,31.97
2024-01-01,S016,SKU00084,40,17,22.85
2024-01-01,S016,SKU00381,41,18,29.5
2024-01-01,S016,SKU00241,76,23,22.03
2024-01-01,S016,SKU00149,34,22,16.9
2024-01-01,S016,SKU00350,79,22,24.41
2024-01-01,S016,SKU00163,32,17,15.73
2024-01-01,S017,SKU00338,43,18,23.32
2024-01-01,S017,SKU00070,48,10,19.96
2024-01-01,S017,SKU00295,32,16,21.15
2024-01-01,S017,SKU00349,61,20,11.12
2024-01-01,S017,SKU00172,28,15,9.82
2024-01-01,S017,SKU00244,57,1,14.65
2024-01-01,S017,SKU00333,32,27,19.02
2024-01-01,S017,SKU00332,38,9,53.2
2024-01-01,S017,SKU00120,60,27,10.19
2024-01-01,S017,SKU00386,18,2,24.27
2024-01-01,S017,SKU00096,46,20,19.19
2024-01-01,S017,SKU00154,20,11,36.04
2024-01-01,S017,SKU00213,65,7,21.39
2024-01-01,S017,SKU00147,51,15,26.65
2024-01-01,S017,SKU00210,55,12,17.08
2024-01-01,S017,SKU00360,37,9,35.66
2024-01-01,S017,SKU00179,45,8,8.72
2024-01-01,S017,SKU00310,55,13,23.34
2024-01-01,S017,SKU00188,50,4,22.21
2024-01-01,S017,SKU00159,13,11,20.64
2024-01-01,S017,SKU00109,4,23,32.26
2024-01-01,S017,SKU00176,63,7,14.59
2024-01-01,S017,SKU00274,56,0,8.22
2024-01-01,S017,SKU00317,42,12,22.08
2024-01-01,S017,SKU00291,36,16,20.61
2024-01-01,S017,SKU00166,28,26,26.57
2024-01-01,S017,SKU00148,27,15,18.3
2024-01-01,S017,SKU00231,55,18,23.4
2024-01-01,S017,SKU00258,13,11,29.8
2024-01-01,S017,SKU00236,19,16,14.52
2024-01-01,S017,SKU00353,28,23,28.84
2024-01-01,S017,SKU00209,34,1,40.26
2024-01-01,S017,SKU00032,14,14,26.13
2024-01-01,S017,SKU00393,28,13,7.6
2024-01-01,S017,SKU00171,16,16,26.18
2024-01-01,S017,SKU00233,41,11,14.08
2024-01-01,S017,SKU00342,25,13,17.51
2024-01-01,S017,SKU00143,20,18,9.07
2024-01-01,S017,SKU00324,32,16,27.35
2024-01-01,S017,SKU00115,61,20,16.78
2024-01-01,S017,SKU00160,58,10,18.48
2024-01-01,S017,SKU00113,51,9,20.63
2024-01-01,S017,SKU00192,47,11,15.31
2024-01-01,S017,SKU00081,20,12,16.01
2024-01-01,S017,SKU00267,55,15,32.29
2024-01-01,S017,SKU00246,27,2,19.79
2024-01-01,S017,SKU00190,22,12,23.47
2024-01-01,S017,SKU00373,30,18,43.52
2024-01-01,S017,SKU00316,35,9,9.13
2024-01-01,S017,SKU00220,71,20,23.06
2024-01-01,S017,SKU00212,43,22,8.51
2024-01-01,S017,SKU00239,30,12,7.57
2024-01-01,S017,SKU00069,17,23,10.26
2024-01-01,S017,SKU00075,26,26,19.82
2024-01-01,S017,SKU00165,24,22,12.62
2024-01-01,S017,SKU00049,25,11,21.35
2024-01-01,S017,SKU00127,29,12,18.2
2024-01-01,S017,SKU00102,50,22,7.81
2024-01-01,S017,SKU00345,58,14,21.99
2024-01-01,S017,SKU00251,38,21,16.74
2024-01-01,S018,SKU00359,24,32,12.22
2024-01-01,S018,SKU00258,58,16,29.8
2024-01-01,S018,SKU00017,38,27,22.2
2024-01-01,S018,SKU00388,14,18,18.08
2024-01-01,S018,SKU00208,23,13,7.02
2024-01-01,S018,SKU00293,36,16,28.83
2024-01-01,S018,SKU00130,38,20,29.35
2024-01-01,S018,SKU00078,24,23,9.74
2024-01-01,S018,SKU00378,31,18,16.37
2024-01-01,S018,SKU00260,37,24,16.1
2024-01-01,S018,SKU00206,33,4,12.31
2024-01-01,S018,SKU00349,41,17,11.12
2024-01-01,S018,SKU00304,45,9,13.37
2024-01-01,S018,SKU00244,45,18,14.65
2024-01-01,S018,SKU00115,39,16,16.78
2024-01-01,S018,SKU00131,7,6,22.93
2024-01-01,S018,SKU00110,91,8,22.59
2024-01-01,S018,SKU00029,38,26,18.21
2024-01-01,S018,SKU00188,42,7,22.21
2024-01-01,S018,SKU00048,42,9,35.43
2024-01-01,S018,SKU00122,25,10,15.22
2024-01-01,S018,SKU00214,42,26,47.96
2024-01-01,S018,SKU00109,42,14,32.26
2024-01-01,S018,SKU00363,58,15,19.67
2024-01-01,S018,SKU00139,44,14,19.06
2024-01-01,S018,SKU00030,64,23,9.58
2024-01-01,S018,SKU00250,55,12,22.08
2024-01-01,S018,SKU00288,37,16,22.22
2024-01-01,S018,SKU00054,22,0,12.05
2024-01-01,S018,SKU00281,41,17,24.82
2024-01-01,S018,SKU00389,28,17,26.23
2024-01-01,S018,SKU00100,56,21,7.48
2024-01-01,S018,SKU00002,33,17,22.95
2024-01-01,S018,SKU00091,0,26,16.61
2024-01-01,S018,SKU00129,22,17,17.3
2024-01-01,S018,SKU00083,53,4,22.59
2024-01-01,S018,SKU00360,10,20,35.66
2024-01-01,S018,SKU00156,85,16,13.5
2024-01-01,S018,SKU00218,29,22,10.78
2024-01-01,S018,SKU00070,12,10,19.96
2024-01-01,S018,SKU00369,35,20,27.28
2024-01-01,S018,SKU00008,26,0,14.83
2024-01-01,S018,SKU00119,22,8,21.19
2024-01-01,S018,SKU00190,36,33,23.47
2024-01-01,S018,SKU00230,63,16,28.51
2024-01-01,S018,SKU00189,37,21,21.3
2024-01-01,S018,SKU00187,48,12,25.15
2024-01-01,S018,SKU00126,65,21,25.54
2024-01-01,S018,SKU00066,54,16,21.71
2024-01-01,S018,SKU00201,36,6,17.59
2024-01-01,S018,SKU00123,29,12,17.11
2024-01-01,S018,SKU00150,52,15,17.58
2024-01-01,S018,SKU00333,43,10,19.02
2024-01-01,S018,SKU00370,24,25,19.59
2024-01-01,S018,SKU00351,48,8,20.29
2024-01-01,S018,SKU00161,27,19,6.86
2024-01-01,S018,SKU00158,51,26,7.83
2024-01-01,S018,SKU00398,38,16,31.97
2024-01-01,S018,SKU00297,58,11,20.51
2024-01-01,S018,SKU00036,26,10,15.82
2024-01-01,S019,SKU00167,49,3,11.09
2024-01-01,S019,SKU00017,53,14,22.2
2024-01-01,S019,SKU00054,43,22,12.05
2024-01-01,S019,SKU00397,16,3,24.95
2024-01-01,S019,SKU00166,41,14,26.57
2024-01-01,S019,SKU00141,48,27,34.29
2024-01-01,S019,SKU00170,42,20,19.07
2024-01-01,S019,SKU00123,39,19,17.11
2024-01-01,S019,SKU00122,33,6,15.22
2024-01-01,S019,SKU00060,50,21,30.63
2024-01-01,S019,SKU00394,36,14,10.9
2024-01-01,S019,SKU00303,58,16,27.57
2024-01-01,S019,SKU00117,32,10,14.81
2024-01-01,S019,SKU00231,13,18,23.4
2024-01-01,S019,SKU00179,35,22,8.72
2024-01-01,S019,SKU00387,48,11,19.03
2024-01-01,S019,SKU00200,43,12,35.75
2024-01-01,S019,SKU00358,46,13,20.44
2024-01-01,S019,SKU00001,66,4,20.02
2024-01-01,S019,SKU00043,35,2,24.13
2024-01-01,S019,SKU00052,66,9,25.94
2024-01-01,S019,SKU00136,29,24,21.43
2024-01-01,S019,SKU00398,36,6,31.97
2024-01-01,S019,SKU00081,25,1,16.01
2024-01-01,S019,SKU00215,52,12,20.75
2024-01-01,S019,SKU00353,42,20,28.84
2024-01-01,S019,SKU00285,22,20,16.17
2024-01-01,S019,SKU00074,25,15,28.23
2024-01-01,S019,SKU00369,28,13,27.28
2024-01-01,S019,SKU00252,9,15,35.29
2024-01-01,S019,SKU00135,43,5,21.41
2024-01-01,S019,SKU00228,14,18,42.12
2024-01-01,S019,SKU00396,65,4,6.08
2024-01-01,S019,SKU00340,61,10,14.8
2024-01-01,S019,SKU00214,54,16,47.96
2024-01-01,S019,SKU00225,43,7,14.42
2024-01-01,S019,SKU00393,45,19,7.6
2024-01-01,S019,SKU00328,54,8,20.31
2024-01-01,S019,SKU00176,57,22,14.59
2024-01-01,S019,SKU00355,40,25,17.98
2024-01-01,S019,SKU00115,66,3,16.78
2024-01-01,S019,SKU00007,42,11,12.89
2024-01-01,S019,SKU00305,48,12,19.27
2024-01-01,S019,SKU00145,39,18,13.72
2024-01-01,S019,SKU00008,33,0,14.83
2024-01-01,S019,SKU00270,49,20,23.19
2024-01-01,S019,SKU00153,63,14,27.58
2024-01-01,S019,SKU00127,57,9,18.2
2024-01-01,S019,SKU00289,34,11,20.83
2024-01-01,S019,SKU00011,18,28,17.51
2024-01-01,S019,SKU00381,63,3,29.5
2024-01-01,S019,SKU00350,17,16,24.41
2024-01-01,S019,SKU00294,69,14,21.46
2024-01-01,S019,SKU00276,35,4,8.52
2024-01-01,S019,SKU00221,22,19,18.46
2024-01-01,S019,SKU00210,36,12,17.08
2024-01-01,S019,SKU00265,32,4,15.45
2024-01-01,S019,SKU00333,66,11,19.02
2024-01-01,S019,SKU00042,55,12,27.28
2024-01-01,S019,SKU00281,25,3,24.82
2024-01-01,S020,SKU00391,38,9,20.67
2024-01-01,S020,SKU00069,34,4,10.26
2024-01-01,S020,SKU00302,15,13,11.51
2024-01-01,S020,SKU00129,37,15,17.3
2024-01-01,S020,SKU00098,63,19,23.96
2024-01-01,S020,SKU00067,69,25,12.5
2024-01-01,S020,SKU00336,25,7,21.13
2024-01-01,S020,SKU00093,44,15,20.73
2024-01-01,S020,SKU00095,40,0,27.04
2024-01-01,S020,SKU00039,40,11,31.34
2024-01-01,S020,SKU00079,47,20,18.54
2024-01-01,S020,SKU00396,18,11,6.08
2024-01-01,S020,SKU00043,40,24,24.13
2024-01-01,S020,SKU00130,49,17,29.35
2024-01-01,S020,SKU00351,60,24,20.29
2024-01-01,S020,SKU00054,45,14,12.05
2024-01-01,S020,SKU00328,44,28,20.31
2024-01-01,S020,SKU00354,42,25,16.32
2024-01-01,S020,SKU00239,42,21,7.57
2024-01-01,S020,SKU00133,15,8,10.11
2024-01-01,S020,SKU00201,26,12,17.59
2024-01-01,S020,SKU00392,20,17,28.95
2024-01-01,S020,SKU00200,27,1,35.75
